Model,GOF Precision,LOF Precision,Neutral Precision,GOF Recall,LOF Recall,Neutral Recall,Neutral MCC,GOF MCC,LOF MCC,GOF F1,LOF F1,Neutral F1,Neutral AP,GOF AP,LOF AP
161,0.5,0.9,0.93,0.77,0.85,0.92,0.8526,0.5929,0.7715,0.6,0.88,0.92,0.9686906066415129,0.6392428914038378,0.9428214232888795
162,0.49,0.9,0.93,0.78,0.85,0.92,0.8561,0.5956,0.7737,0.61,0.88,0.92,0.9684105294249692,0.6420161787382932,0.9427132669782398
163,0.49,0.9,0.93,0.78,0.85,0.92,0.8519,0.5928,0.7708,0.6,0.88,0.92,0.968325749666233,0.6280031021909334,0.9423285329238484
164,0.49,0.9,0.93,0.78,0.85,0.92,0.8526,0.5899,0.7687,0.6,0.87,0.92,0.9685542777749659,0.6275321053398394,0.9418383835908941
165,0.49,0.9,0.93,0.77,0.85,0.92,0.8547,0.5857,0.7701,0.6,0.88,0.92,0.9685188699144683,0.6389765271738088,0.9428319579251169
166,0.49,0.9,0.93,0.77,0.85,0.92,0.8554,0.5843,0.7729,0.6,0.88,0.92,0.9687271244251322,0.6216920134002888,0.9426435103441151
167,0.49,0.9,0.93,0.78,0.85,0.91,0.8533,0.5941,0.7686,0.6,0.87,0.92,0.9684375641289598,0.6354547606999038,0.9425230702889859
168,0.49,0.9,0.93,0.77,0.85,0.92,0.8533,0.59,0.7693,0.6,0.88,0.92,0.9687281351769981,0.632296516081856,0.9424061408043977
169,0.49,0.9,0.93,0.77,0.85,0.92,0.8519,0.59,0.7708,0.6,0.88,0.92,0.9686960905524074,0.6301541779496723,0.9427426734817452
170,0.49,0.9,0.93,0.77,0.85,0.92,0.8519,0.5886,0.7715,0.6,0.88,0.92,0.9685940068771371,0.6220836575535353,0.9430634412417472
171,0.5,0.9,0.93,0.76,0.86,0.92,0.8533,0.5916,0.7728,0.6,0.88,0.92,0.9687960426642201,0.6324427644570757,0.9425632784744643
172,0.5,0.9,0.93,0.77,0.86,0.92,0.8569,0.5929,0.7757,0.6,0.88,0.92,0.9690406764138609,0.6357762327068333,0.9426516832083158
173,0.5,0.9,0.93,0.77,0.86,0.92,0.854,0.5929,0.7743,0.6,0.88,0.92,0.968794505333747,0.6347919075577194,0.9429605479059622
174,0.5,0.9,0.93,0.77,0.86,0.92,0.8533,0.5958,0.7749,0.61,0.88,0.92,0.9690673023558117,0.6392872177211126,0.943280399442288
175,0.51,0.9,0.93,0.77,0.86,0.92,0.8526,0.6018,0.7756,0.61,0.88,0.92,0.9685737960807406,0.6326303258512851,0.9427158675919663
176,0.5,0.9,0.93,0.77,0.86,0.91,0.8526,0.5958,0.777,0.61,0.88,0.92,0.9686829172174939,0.6309303474644051,0.9429681128924197
177,0.51,0.9,0.93,0.77,0.86,0.92,0.8554,0.6003,0.7792,0.61,0.88,0.92,0.9688282111587991,0.6323612653235586,0.9423088521649972
178,0.52,0.9,0.93,0.76,0.86,0.91,0.854,0.6021,0.7797,0.62,0.88,0.92,0.9688618289373216,0.6265261949158216,0.9427201971301177
179,0.5,0.9,0.93,0.77,0.86,0.91,0.8505,0.5929,0.7707,0.6,0.88,0.92,0.9687668931376274,0.6291009265714849,0.9423823545561624
180,0.51,0.9,0.93,0.77,0.86,0.92,0.8547,0.5988,0.7777,0.61,0.88,0.92,0.9687687963451571,0.6353931934209424,0.9425235956704632
181,0.51,0.9,0.93,0.77,0.86,0.92,0.854,0.6018,0.7784,0.61,0.88,0.92,0.9687092522800858,0.6392226666457723,0.9432767048750326
182,0.5,0.9,0.93,0.77,0.86,0.92,0.8554,0.5943,0.7778,0.61,0.88,0.92,0.9688502472628533,0.6411310390539996,0.9428119282195344
183,0.51,0.9,0.93,0.76,0.86,0.92,0.854,0.596,0.7756,0.61,0.88,0.92,0.9688518094907046,0.64284230388251,0.9426900151556975
184,0.51,0.9,0.93,0.77,0.86,0.92,0.8533,0.6018,0.7749,0.61,0.88,0.92,0.9687605020445499,0.6400950856232205,0.9426883085637708
185,0.53,0.9,0.93,0.76,0.87,0.92,0.8547,0.6115,0.7818,0.63,0.88,0.92,0.9685518369605299,0.6413071980855048,0.9434152955184356
186,0.51,0.9,0.93,0.76,0.86,0.92,0.8547,0.6005,0.7812,0.61,0.88,0.92,0.9685888522826784,0.6343672930032366,0.9437087135538607
187,0.52,0.9,0.93,0.76,0.86,0.92,0.854,0.6052,0.7812,0.62,0.88,0.92,0.9689667872811661,0.6389382788932123,0.9432363894436138
188,0.51,0.9,0.93,0.76,0.86,0.92,0.854,0.6005,0.7805,0.61,0.88,0.92,0.9688894363214586,0.6282482948454298,0.9433339957925354
189,0.5,0.9,0.93,0.76,0.86,0.92,0.8561,0.5916,0.7799,0.6,0.88,0.92,0.968607302827432,0.6406142968159138,0.9433138559955548
190,0.5,0.9,0.93,0.76,0.86,0.92,0.8547,0.5918,0.777,0.61,0.88,0.92,0.9688146351994631,0.6311045991303065,0.943141966824019
191,0.51,0.9,0.93,0.76,0.86,0.92,0.8554,0.596,0.7813,0.61,0.88,0.92,0.9688533034297252,0.623668201673856,0.9434797108022559
192,0.51,0.9,0.93,0.76,0.86,0.92,0.8554,0.596,0.7799,0.61,0.88,0.92,0.9688757177220394,0.6280047059202162,0.9436024396560849
193,0.5,0.9,0.93,0.75,0.86,0.91,0.8519,0.589,0.7784,0.6,0.88,0.92,0.9690390761547676,0.628371317373842,0.9439241721079761
194,0.51,0.9,0.93,0.76,0.86,0.92,0.8554,0.5933,0.7798,0.61,0.88,0.92,0.96862293613782,0.6282034924344168,0.9438238160982916
195,0.51,0.9,0.93,0.74,0.87,0.92,0.8569,0.5877,0.784,0.6,0.88,0.92,0.9688268727137754,0.632262947261048,0.9435102375178406
196,0.5,0.9,0.93,0.75,0.86,0.92,0.8547,0.586,0.777,0.6,0.88,0.92,0.9684140204414814,0.6141668592521209,0.9430107265166782
197,0.51,0.9,0.93,0.76,0.86,0.91,0.8498,0.5978,0.7776,0.61,0.88,0.92,0.9684481309106707,0.6302143648183116,0.9430914724549315
198,0.5,0.9,0.93,0.76,0.86,0.91,0.8498,0.5859,0.7735,0.6,0.88,0.92,0.9684917118213454,0.6217109269951729,0.9427913244798296
199,0.5,0.9,0.93,0.75,0.86,0.91,0.8519,0.5875,0.7777,0.6,0.88,0.92,0.9681589518496292,0.6307221019785993,0.9436233317940981
200,0.51,0.9,0.93,0.76,0.86,0.91,0.8505,0.5963,0.7762,0.61,0.88,0.92,0.968137382360737,0.6427412016781686,0.9437858581424506
201,0.5,0.9,0.93,0.76,0.86,0.91,0.8512,0.5903,0.777,0.6,0.88,0.92,0.9679977836287376,0.6398102820995673,0.9437789789365889
202,0.52,0.9,0.93,0.77,0.87,0.91,0.8526,0.611,0.7825,0.62,0.88,0.92,0.9679885385284772,0.6576085196080383,0.9449559611344377
203,0.51,0.9,0.93,0.74,0.87,0.91,0.8519,0.5923,0.7811,0.61,0.88,0.92,0.9681976860901822,0.654920261649111,0.9449487459850879
204,0.52,0.9,0.93,0.76,0.87,0.91,0.8505,0.6036,0.7797,0.62,0.88,0.92,0.9680268538001903,0.6654100060322734,0.9441642049413239
205,0.5,0.9,0.93,0.76,0.86,0.91,0.8498,0.5888,0.7748,0.6,0.88,0.92,0.9683376664844218,0.6703625807843976,0.9448155767035462
206,0.51,0.9,0.93,0.76,0.87,0.91,0.8519,0.5975,0.7797,0.61,0.88,0.92,0.9685312583290855,0.6605088919908961,0.9449976813681222
207,0.51,0.9,0.93,0.75,0.86,0.91,0.8512,0.5935,0.7783,0.61,0.88,0.92,0.9685136491303538,0.6772943291295032,0.945738232720325
208,0.51,0.9,0.93,0.75,0.86,0.91,0.8498,0.592,0.7776,0.61,0.88,0.92,0.9684558693383126,0.657763815461689,0.9458512277343152
209,0.5,0.9,0.93,0.76,0.86,0.91,0.8491,0.5916,0.7756,0.6,0.88,0.92,0.9684430167090397,0.666484273119654,0.9458958666105819
210,0.51,0.9,0.93,0.75,0.87,0.91,0.8519,0.5935,0.7804,0.61,0.88,0.92,0.9683021535815817,0.6731977038340766,0.9460718964790821
211,0.51,0.9,0.93,0.76,0.86,0.91,0.8498,0.5933,0.7755,0.61,0.88,0.92,0.96802014154578,0.6710190262450131,0.9461227526190584
212,0.5,0.9,0.93,0.76,0.86,0.91,0.8519,0.5918,0.7784,0.61,0.88,0.92,0.9681940950036366,0.6712665142538943,0.9458490273727792
213,0.51,0.9,0.93,0.76,0.86,0.91,0.8512,0.5963,0.7783,0.61,0.88,0.92,0.9681259656959178,0.6774556694332378,0.9463595184709687
214,0.52,0.9,0.93,0.77,0.87,0.91,0.8505,0.611,0.7833,0.62,0.88,0.92,0.9678767436547172,0.6705360646248589,0.9446392335473227
215,0.52,0.9,0.93,0.76,0.87,0.91,0.8512,0.6067,0.7833,0.62,0.88,0.92,0.9677934817516347,0.674633466951362,0.9451527867066404
216,0.52,0.9,0.93,0.77,0.87,0.91,0.8526,0.6079,0.7826,0.62,0.88,0.92,0.9677514429569393,0.6695768945485568,0.94532408917899
217,0.54,0.9,0.93,0.77,0.87,0.92,0.8505,0.6238,0.7875,0.64,0.89,0.92,0.9676617396410679,0.6983364715791675,0.9458909159453481
218,0.54,0.9,0.93,0.76,0.87,0.91,0.8498,0.6196,0.7847,0.63,0.88,0.92,0.9680900205799313,0.7002531197574849,0.9457530919865523
219,0.54,0.9,0.93,0.76,0.87,0.92,0.8512,0.6196,0.7861,0.63,0.89,0.92,0.9676801046271927,0.69466308233566,0.945121668633581
220,0.53,0.9,0.92,0.76,0.87,0.92,0.849,0.6147,0.7833,0.63,0.88,0.92,0.9679194260649303,0.7042612603617734,0.9453204630103694
221,0.54,0.9,0.93,0.76,0.87,0.92,0.8533,0.6169,0.7882,0.63,0.89,0.92,0.9678652995359127,0.6940003779554224,0.9447286456889229
222,0.54,0.9,0.93,0.76,0.87,0.92,0.8554,0.6196,0.7917,0.63,0.89,0.92,0.9679337227248412,0.6947640719532602,0.9450384473253937
223,0.55,0.9,0.93,0.76,0.87,0.91,0.8505,0.6186,0.7889,0.63,0.89,0.92,0.967839191683886,0.6896939741976373,0.9450218736455592
224,0.54,0.9,0.93,0.76,0.87,0.92,0.8512,0.6163,0.7875,0.63,0.89,0.92,0.967788157140196,0.6929282959726394,0.9452517020022125
225,0.53,0.9,0.93,0.77,0.87,0.91,0.849,0.6125,0.7826,0.63,0.88,0.92,0.9677339044648815,0.7082289736053651,0.9453286451806393
226,0.53,0.9,0.93,0.77,0.87,0.91,0.8512,0.6173,0.7868,0.63,0.89,0.92,0.9678252772661038,0.7083197927645373,0.9454505500463299
227,0.54,0.9,0.93,0.76,0.87,0.91,0.8498,0.6179,0.7867,0.63,0.89,0.92,0.9677926834410033,0.7070446528174156,0.9457909491703527
228,0.53,0.9,0.93,0.77,0.87,0.91,0.8512,0.6157,0.7847,0.63,0.88,0.92,0.9676194420265405,0.7171874207760744,0.9454755768708467
229,0.54,0.9,0.93,0.77,0.87,0.91,0.8519,0.6222,0.7854,0.64,0.89,0.92,0.9678645532997501,0.7145587642339828,0.9455311001555908
230,0.53,0.9,0.93,0.77,0.87,0.91,0.8526,0.6157,0.7833,0.63,0.88,0.92,0.9678479062453155,0.7126139723536002,0.945054496870076
231,0.54,0.9,0.93,0.77,0.87,0.91,0.8526,0.6222,0.786,0.64,0.89,0.92,0.9680431456839478,0.717324644947348,0.9456667714911339
232,0.54,0.9,0.93,0.76,0.87,0.91,0.8519,0.6163,0.7839,0.63,0.88,0.92,0.9679417569030282,0.7074325963927269,0.9457086367974907
233,0.53,0.9,0.92,0.76,0.87,0.91,0.8455,0.6072,0.7776,0.62,0.88,0.92,0.9682414419806438,0.7097878988343903,0.9454698961078185
234,0.54,0.9,0.93,0.77,0.87,0.91,0.8484,0.6206,0.7811,0.63,0.88,0.92,0.9682601430244742,0.714502638345338,0.9460026304314477
235,0.53,0.9,0.93,0.76,0.87,0.91,0.8512,0.612,0.7825,0.63,0.88,0.92,0.9679542985140556,0.7095316740089531,0.9458103550168884
236,0.53,0.9,0.93,0.76,0.87,0.91,0.8476,0.6072,0.7782,0.62,0.88,0.92,0.9682417712580524,0.712480722646678,0.9458823243000483
237,0.54,0.9,0.93,0.76,0.87,0.91,0.8505,0.6212,0.786,0.64,0.89,0.92,0.9681934623599348,0.7147451150299666,0.9461723754639805
238,0.54,0.9,0.93,0.77,0.87,0.91,0.8476,0.6222,0.7825,0.64,0.88,0.92,0.9683265305424664,0.7120719794586984,0.9455035469946409
239,0.54,0.9,0.93,0.76,0.87,0.91,0.8483,0.6136,0.7846,0.63,0.88,0.92,0.9683341345962188,0.715417440144633,0.9459483622305372
240,0.53,0.9,0.93,0.76,0.87,0.91,0.8505,0.6131,0.7825,0.63,0.88,0.92,0.9683431138999639,0.7092476551175566,0.9459026351031984
241,0.54,0.9,0.93,0.76,0.87,0.91,0.8498,0.6179,0.7825,0.63,0.88,0.92,0.9683237414211519,0.70759428048208,0.9460189320334008
242,0.54,0.9,0.93,0.76,0.87,0.91,0.8505,0.6179,0.7832,0.63,0.88,0.92,0.9685135489538997,0.7080494533385021,0.9461613212307217
243,0.54,0.9,0.93,0.76,0.87,0.91,0.8498,0.6163,0.7832,0.63,0.88,0.92,0.9685720265599012,0.708393937167289,0.9459333866586022
244,0.54,0.9,0.93,0.76,0.87,0.91,0.8491,0.6179,0.7832,0.63,0.88,0.92,0.9683480257772936,0.7067393152552264,0.9457704476925561
245,0.53,0.9,0.93,0.77,0.87,0.91,0.8491,0.6173,0.7818,0.63,0.88,0.92,0.9683339809979603,0.7123168377004554,0.9459639914869521
246,0.55,0.9,0.93,0.76,0.87,0.91,0.8462,0.6203,0.781,0.64,0.88,0.92,0.968382536748605,0.7098614499630086,0.9459214527319061
247,0.53,0.9,0.93,0.75,0.87,0.91,0.8498,0.6045,0.7804,0.62,0.88,0.92,0.9683481001040098,0.7093858921688524,0.9473529201118986
248,0.54,0.89,0.93,0.75,0.87,0.91,0.8469,0.611,0.7803,0.63,0.88,0.92,0.9682720256794658,0.7117197266998895,0.9467987444037443
249,0.53,0.9,0.93,0.76,0.87,0.91,0.849,0.6072,0.7797,0.62,0.88,0.92,0.9683500014104205,0.7060332581242569,0.9467005520800604
250,0.53,0.9,0.93,0.76,0.87,0.91,0.8484,0.6147,0.7797,0.63,0.88,0.92,0.9683664274562565,0.7104422221727925,0.9475825661103259
251,0.53,0.9,0.93,0.76,0.87,0.91,0.8484,0.6072,0.7789,0.62,0.88,0.92,0.968125088436086,0.7204798370929822,0.9476585169227061
252,0.54,0.9,0.93,0.75,0.87,0.91,0.8491,0.6093,0.7818,0.62,0.88,0.92,0.9682048128991473,0.7085706738857296,0.9473434337752037
253,0.52,0.9,0.93,0.75,0.86,0.91,0.8462,0.5982,0.7783,0.61,0.88,0.92,0.9683243141002102,0.7180100282085576,0.9477856520621706
254,0.53,0.9,0.92,0.74,0.87,0.91,0.8476,0.6034,0.7804,0.62,0.88,0.92,0.9681243250446092,0.7138910761353845,0.94764789369432
255,0.54,0.9,0.93,0.75,0.87,0.91,0.8483,0.6093,0.7825,0.62,0.88,0.92,0.9685004147661308,0.7205212117289684,0.9479829973554316
256,0.52,0.9,0.93,0.74,0.87,0.91,0.8462,0.5939,0.7776,0.61,0.88,0.92,0.9681169877035516,0.7186858381276876,0.9478549576887333
257,0.53,0.9,0.93,0.75,0.87,0.91,0.8491,0.6061,0.7818,0.62,0.88,0.92,0.9683073463986428,0.7206770151960444,0.9481112086781308
258,0.55,0.9,0.92,0.75,0.87,0.91,0.8448,0.6159,0.7818,0.63,0.88,0.92,0.9680927560944061,0.7252876375200079,0.9481822998098458
259,0.53,0.9,0.92,0.75,0.86,0.91,0.8469,0.6029,0.7769,0.62,0.88,0.92,0.9682828809652139,0.7288396947327083,0.9485270876330668
260,0.53,0.9,0.93,0.75,0.87,0.91,0.8469,0.6061,0.7797,0.62,0.88,0.92,0.9682946788385056,0.7186316355025825,0.9477739654515421
261,0.54,0.9,0.93,0.75,0.87,0.91,0.8469,0.611,0.7818,0.63,0.88,0.92,0.9685835857984574,0.715436349652868,0.9480782599535655
262,0.53,0.9,0.93,0.74,0.87,0.91,0.8476,0.605,0.7811,0.62,0.88,0.92,0.9689487321841451,0.6997829829214588,0.9478365317542592
263,0.54,0.9,0.93,0.75,0.87,0.91,0.8498,0.6093,0.7839,0.62,0.88,0.92,0.9683485152581888,0.7052904489930787,0.9479512959495205
264,0.54,0.9,0.93,0.74,0.87,0.92,0.8505,0.6083,0.7839,0.62,0.88,0.92,0.9687622613202178,0.6947425615785477,0.9477057820426341
265,0.54,0.9,0.92,0.74,0.87,0.91,0.8462,0.604,0.7832,0.62,0.88,0.92,0.9685198581992762,0.6992852050006662,0.9476960000169422
266,0.53,0.9,0.92,0.74,0.87,0.91,0.8462,0.6034,0.779,0.62,0.88,0.92,0.9690767694212639,0.697564675290141,0.9479887449307739
267,0.53,0.9,0.93,0.74,0.87,0.92,0.8505,0.6034,0.7832,0.62,0.88,0.92,0.968784346988489,0.6992425876488593,0.9482122796931258
268,0.53,0.9,0.93,0.74,0.87,0.91,0.8498,0.5991,0.7818,0.62,0.88,0.92,0.9687930856481064,0.6971768873993024,0.9476911625231194
269,0.54,0.9,0.92,0.74,0.87,0.91,0.8455,0.6116,0.7818,0.63,0.88,0.92,0.9686708428662649,0.6955739086845047,0.9478768554660096
270,0.54,0.9,0.92,0.74,0.87,0.92,0.849,0.6066,0.7833,0.62,0.88,0.92,0.9688348096791216,0.701532729119857,0.9477490209875211
271,0.54,0.9,0.92,0.74,0.87,0.92,0.8505,0.6116,0.7839,0.63,0.88,0.92,0.9689476196812843,0.7067188270156729,0.9478528490806792
272,0.54,0.9,0.92,0.74,0.87,0.91,0.8476,0.61,0.7832,0.63,0.88,0.92,0.9687927090151693,0.7053816017816957,0.9479931601374828
273,0.54,0.9,0.93,0.74,0.87,0.91,0.8512,0.6083,0.786,0.62,0.89,0.92,0.9689376457170163,0.704730642760744,0.9475601039933246
274,0.55,0.9,0.93,0.74,0.87,0.91,0.8498,0.6133,0.7853,0.63,0.89,0.92,0.9688440906649903,0.7081863803187533,0.9477441441856762
275,0.55,0.9,0.92,0.74,0.87,0.91,0.8476,0.6167,0.7846,0.63,0.88,0.92,0.9687603929673929,0.7087260437990303,0.947964023308562
276,0.53,0.9,0.93,0.75,0.87,0.91,0.8498,0.6077,0.7832,0.62,0.88,0.92,0.9686442901954494,0.7069840414074999,0.947739349196446
277,0.52,0.9,0.93,0.74,0.86,0.91,0.8483,0.5954,0.779,0.61,0.88,0.92,0.968530333343018,0.7039535611695683,0.9473914853818646
278,0.53,0.9,0.92,0.75,0.87,0.91,0.8462,0.6045,0.7797,0.62,0.88,0.92,0.9685397352930724,0.7381826196313742,0.9468907990567489
279,0.53,0.9,0.93,0.75,0.87,0.91,0.8476,0.6077,0.7825,0.62,0.88,0.92,0.9686568159344056,0.7262493062325559,0.947324792259663
280,0.54,0.9,0.93,0.75,0.87,0.91,0.849,0.6093,0.7846,0.62,0.88,0.92,0.9688089055912303,0.721275165772115,0.9471864857446846
281,0.54,0.9,0.93,0.76,0.87,0.91,0.8498,0.6153,0.7853,0.63,0.89,0.92,0.9686784780258069,0.6970945635240806,0.9463696918695282
282,0.55,0.9,0.93,0.76,0.87,0.92,0.854,0.6203,0.7903,0.64,0.89,0.92,0.9686908736764831,0.7013045800918261,0.9465854073797729
283,0.55,0.9,0.93,0.76,0.87,0.92,0.8526,0.6245,0.7896,0.64,0.89,0.92,0.9683409023085482,0.709775413828851,0.9467935153538614
284,0.54,0.9,0.93,0.76,0.87,0.92,0.854,0.6196,0.7889,0.63,0.89,0.92,0.9683523950928955,0.7180636815709595,0.9469331969574575
285,0.54,0.9,0.93,0.76,0.87,0.92,0.8526,0.6179,0.7882,0.63,0.89,0.92,0.9689362863008456,0.7258288378368687,0.9475983472348734
286,0.56,0.9,0.93,0.76,0.87,0.92,0.8526,0.6279,0.791,0.64,0.89,0.92,0.9688647542803057,0.7199086568659123,0.9470571003352032
287,0.55,0.9,0.93,0.77,0.87,0.92,0.854,0.6272,0.7896,0.64,0.89,0.92,0.9688004988808792,0.73012353887349,0.9468771426709339
288,0.54,0.9,0.93,0.77,0.87,0.92,0.8512,0.6238,0.7854,0.64,0.88,0.92,0.9687833074124339,0.7224393591236928,0.947172903463497
289,0.55,0.9,0.93,0.77,0.87,0.92,0.8533,0.6272,0.7889,0.64,0.89,0.92,0.9689021397413905,0.7176215002107682,0.9473300770610082
290,0.55,0.9,0.93,0.77,0.87,0.91,0.8512,0.6288,0.7875,0.64,0.89,0.92,0.9689523708477407,0.7224252357511551,0.9469559236324466
291,0.54,0.9,0.93,0.76,0.87,0.91,0.8483,0.6196,0.7832,0.63,0.88,0.92,0.9687759076658806,0.7220483780838327,0.9470812821716242
292,0.55,0.9,0.93,0.76,0.87,0.91,0.8505,0.6229,0.7867,0.64,0.89,0.92,0.9686324459541151,0.7260240592786493,0.9474651957543336
293,0.56,0.9,0.93,0.77,0.87,0.92,0.8519,0.6339,0.7875,0.65,0.89,0.92,0.9688425605424059,0.7200601935833366,0.9472650923076384
294,0.55,0.9,0.93,0.76,0.87,0.92,0.8526,0.6245,0.7896,0.64,0.89,0.92,0.9685934366912772,0.7208121445837202,0.9473532003761863
295,0.57,0.9,0.93,0.77,0.88,0.92,0.8526,0.6374,0.791,0.65,0.89,0.92,0.9688570332395243,0.7197818623907599,0.9470568650542377
296,0.56,0.9,0.93,0.77,0.87,0.92,0.8505,0.6322,0.7839,0.65,0.88,0.92,0.9689988345131232,0.7163681942998702,0.9469455576580061
297,0.56,0.9,0.93,0.77,0.87,0.92,0.8533,0.6322,0.7882,0.65,0.89,0.92,0.9689105881436725,0.7232363300663577,0.9472775329334865
298,0.57,0.9,0.93,0.77,0.87,0.92,0.8512,0.6391,0.7889,0.65,0.89,0.92,0.9688842872606992,0.7234650272171061,0.9473693061243194
299,0.56,0.9,0.93,0.77,0.87,0.92,0.8526,0.6339,0.7896,0.65,0.89,0.92,0.9692187419881716,0.7240294737649401,0.9472873047216177
300,0.55,0.9,0.93,0.76,0.88,0.91,0.8533,0.6262,0.791,0.64,0.89,0.92,0.9693982056909671,0.7173016355469506,0.9476885089486464
301,0.56,0.9,0.93,0.76,0.87,0.92,0.854,0.6296,0.7917,0.64,0.89,0.92,0.9693199976354288,0.7213836028213672,0.9474090659289994
302,0.57,0.9,0.93,0.77,0.87,0.92,0.8519,0.6409,0.7889,0.66,0.89,0.92,0.9693472301887923,0.7224077312644975,0.9476421337154602
303,0.55,0.9,0.93,0.76,0.87,0.92,0.8512,0.6245,0.7868,0.64,0.89,0.92,0.9693564266392851,0.7245968337369133,0.947355293120346
304,0.56,0.9,0.93,0.76,0.88,0.92,0.8519,0.6288,0.7917,0.64,0.89,0.92,0.9693463285022391,0.7176756388896919,0.9472471599729297
305,0.56,0.9,0.93,0.77,0.87,0.92,0.854,0.6322,0.7903,0.65,0.89,0.92,0.9694398836281939,0.7242839116453486,0.947801516101698
306,0.57,0.9,0.93,0.77,0.87,0.92,0.8533,0.6374,0.7917,0.65,0.89,0.92,0.969306705654988,0.7272726971630062,0.9477157034260395
307,0.54,0.9,0.93,0.76,0.87,0.92,0.8512,0.6212,0.7854,0.64,0.88,0.92,0.9691490302110151,0.7150250169159548,0.9472215106103521
308,0.55,0.9,0.93,0.76,0.87,0.92,0.8547,0.6245,0.7889,0.64,0.89,0.92,0.9691343019469453,0.7280468445490821,0.9470965199555507
309,0.56,0.9,0.93,0.76,0.87,0.92,0.8554,0.6331,0.7903,0.65,0.89,0.92,0.9690175984264895,0.7329962338678846,0.9473347460142434
310,0.57,0.9,0.93,0.77,0.87,0.92,0.8533,0.6427,0.7896,0.66,0.89,0.92,0.969455970418918,0.7289756426341782,0.947107438318018
311,0.56,0.9,0.93,0.76,0.87,0.92,0.8519,0.6331,0.7881,0.65,0.89,0.92,0.9692610447809769,0.7349819351831715,0.9471746091027424
312,0.56,0.9,0.93,0.77,0.87,0.92,0.8554,0.6339,0.7896,0.65,0.89,0.92,0.9693823750279162,0.7241639495073098,0.9458496192900123
313,0.56,0.9,0.93,0.77,0.87,0.92,0.8533,0.6322,0.7868,0.65,0.89,0.92,0.9693464008118381,0.725561839131413,0.946174860597846
314,0.56,0.9,0.93,0.76,0.87,0.92,0.8547,0.6279,0.7875,0.64,0.89,0.92,0.9692175530797817,0.7228078203680526,0.9459832613357096
315,0.56,0.9,0.93,0.76,0.87,0.92,0.8547,0.6279,0.7889,0.64,0.89,0.92,0.969224947952742,0.7138591511662815,0.9458483039470206
316,0.56,0.9,0.93,0.77,0.87,0.92,0.8554,0.6339,0.7896,0.65,0.89,0.92,0.9691767825627619,0.7205775777036575,0.9458479139402964
317,0.56,0.9,0.93,0.77,0.87,0.92,0.8554,0.6357,0.7903,0.65,0.89,0.92,0.9691653021938406,0.7209996070033019,0.9458057765276077
318,0.56,0.9,0.93,0.76,0.87,0.92,0.8533,0.6296,0.7882,0.64,0.89,0.92,0.9691182393607577,0.7315729182115673,0.9462955481782512
319,0.55,0.9,0.93,0.76,0.87,0.92,0.8554,0.6262,0.7889,0.64,0.89,0.92,0.9696440659182661,0.7185583232564187,0.9461345473845869
320,0.56,0.9,0.93,0.77,0.87,0.92,0.854,0.6322,0.7875,0.65,0.89,0.92,0.9694400704338098,0.7246461811738708,0.9459868368861116
321,0.55,0.9,0.93,0.76,0.87,0.92,0.8533,0.6262,0.7882,0.64,0.89,0.92,0.9694523943033374,0.7220922681709877,0.9465297787017725
322,0.57,0.9,0.93,0.76,0.87,0.92,0.8547,0.6348,0.7903,0.65,0.89,0.92,0.9694566488168106,0.716463269313048,0.9459758220885223
323,0.55,0.9,0.93,0.76,0.87,0.92,0.8533,0.6229,0.7854,0.64,0.88,0.92,0.9694277292474693,0.7278383821388508,0.9459073068636081
324,0.55,0.9,0.93,0.77,0.87,0.92,0.8561,0.6305,0.7889,0.64,0.89,0.92,0.9692456469261669,0.7267074014768242,0.9463360152737532
325,0.55,0.9,0.93,0.77,0.87,0.92,0.8554,0.6288,0.7875,0.64,0.89,0.92,0.9690371424985942,0.7309535225378818,0.9465055069081394
326,0.54,0.9,0.93,0.77,0.87,0.91,0.8526,0.6206,0.7839,0.63,0.88,0.92,0.9693364301260563,0.7170366976116346,0.945637937888379
327,0.57,0.9,0.93,0.77,0.88,0.92,0.8519,0.6409,0.7903,0.66,0.89,0.92,0.9690571475315171,0.717979980892156,0.9457385878783297
328,0.56,0.9,0.93,0.77,0.87,0.92,0.8498,0.6339,0.7839,0.65,0.88,0.92,0.968742417355575,0.7235475835568822,0.9456973218603559
329,0.55,0.9,0.93,0.77,0.87,0.92,0.8526,0.6305,0.7853,0.64,0.89,0.92,0.9692510551807496,0.7160787874430986,0.945893670191002
330,0.56,0.9,0.93,0.77,0.87,0.91,0.8505,0.6322,0.7853,0.65,0.89,0.92,0.969134278598857,0.7199987971396205,0.9457046609492655
331,0.55,0.9,0.93,0.77,0.87,0.92,0.8526,0.6288,0.7861,0.64,0.89,0.92,0.9692754804220425,0.7248780823349504,0.9461188654864502
332,0.57,0.9,0.93,0.76,0.87,0.92,0.8526,0.6348,0.7896,0.65,0.89,0.92,0.9688788393645851,0.7292987380566515,0.9458123339426358
333,0.55,0.9,0.93,0.77,0.87,0.91,0.8505,0.6288,0.7839,0.64,0.88,0.92,0.9691484087563347,0.7153593529075174,0.945701866661586
334,0.56,0.9,0.93,0.77,0.87,0.91,0.8505,0.6357,0.7867,0.65,0.89,0.92,0.9693730439017323,0.7291605596378584,0.9457994282204758
335,0.56,0.9,0.93,0.77,0.87,0.92,0.8526,0.6339,0.7867,0.65,0.89,0.92,0.9690347771455401,0.7254478401982786,0.9458904671410737
