Model,GOF AP,LOF AP,Neutral AP
86,0.5750822242341169,0.9402478750937832,0.968626330212379
87,0.5713386255822466,0.9406551478525172,0.968503805874445
88,0.5544568497544813,0.9400909767536856,0.9683919057318212
89,0.5754846856593799,0.940448485425164,0.9683437523088748
90,0.5674773424094172,0.940186180742515,0.9683755983727604
91,0.59761887391393,0.9405252395476856,0.9684326867618605
92,0.6022733007577376,0.9402996470904402,0.9684070249104288
93,0.5957182971918276,0.9404246570947544,0.9680497873732514
94,0.590577258289616,0.9413976139025896,0.9683187215900704
95,0.563004082164825,0.93991275559752,0.9675773995950022
96,0.5898859584847812,0.9408420975163756,0.9679957072976522
97,0.5728163828689921,0.9401931931296325,0.967971476722651
98,0.598104095122417,0.9410473151651996,0.9681675104598216
99,0.6001243831299038,0.9416988177621876,0.9682769594601855
100,0.583793838761901,0.9417011826887052,0.9682948257652406
101,0.5911754787444805,0.9415439520071788,0.9680821687348902
102,0.6040624138142117,0.9427318066132933,0.9680407379054756
103,0.6090643345870442,0.9426808571866184,0.9684159035114576
104,0.6050796930303922,0.9427741899739446,0.968119613277445
105,0.6300115518239033,0.9431450326471146,0.96809679679418
106,0.66154856636611,0.9429753792044684,0.9676520971176696
107,0.6481299426886981,0.9426156092835336,0.967827522091277
108,0.6551706183672645,0.9428385182040392,0.9675125516303116
109,0.6514458617712644,0.9424786512372147,0.9675858795720392
110,0.6431269785680583,0.9424592482500862,0.9675703420025928
111,0.6439283494761205,0.9428239070158548,0.9673342652254604
112,0.6540222916498576,0.943265989508988,0.9676280769037482
113,0.6558540347759991,0.9436495573947712,0.9673975063258669
114,0.6467683842410994,0.9430424932330356,0.9673573249883402
115,0.6420610001470994,0.9436668263056216,0.9672702958069884
116,0.6420610001470994,0.9436668263056216,0.9672702958069884
117,0.6482010534000751,0.9436989024719382,0.9671184040548668
118,0.6590276901245287,0.9413950520041092,0.9674416005687798
119,0.6628160730613204,0.9421658397210886,0.9676102144933616
120,0.6696286600162437,0.9418326009929888,0.9675705480361156
121,0.6653876938261057,0.9418177388926088,0.967388239696246
122,0.6656659287030334,0.9418445437278704,0.9673722733785968
