Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
43,0.8961497703991522,0.8946687043660808,0.8961497703991522,0.8919611285923895,0.9421884872491049,"[[1234, 2, 103], [6, 65, 81], [88, 14, 1238]]"
