Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
451,0.8922642175909573,0.890338798125372,0.8922642175909573,0.8872483374292117,0.9410878386359153,"[[1232, 2, 105], [6, 59, 87], [91, 14, 1235]]"
