Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
441,0.8947368421052632,0.893005074088025,0.8947368421052632,0.890006133804252,0.9435203342637859,"[[1234, 2, 103], [5, 61, 86], [88, 14, 1238]]"
