Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
186,0.8947368421052632,0.893000668988608,0.8947368421052632,0.8901388554513363,0.9431233198737455,"[[1235, 1, 103], [6, 62, 84], [89, 15, 1236]]"
