Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
391,0.8936771458848464,0.8917107078894818,0.8936771458848464,0.8884999690195076,0.9409713175748943,"[[1233, 2, 104], [6, 58, 88], [87, 14, 1239]]"
