Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
113,0.8936771458848464,0.891824512650533,0.8936771458848464,0.8890689162753344,0.9439939846676761,"[[1236, 1, 102], [6, 62, 84], [93, 15, 1232]]"
