Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
131,0.8929706817379018,0.891072004550703,0.8929706817379018,0.8880943862628573,0.9426420693934127,"[[1234, 1, 104], [6, 60, 86], [91, 15, 1234]]"
