Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
273,0.8950900741787354,0.893753216122502,0.8950900741787354,0.8907421648928119,0.9430071419513023,"[[1234, 1, 104], [6, 64, 82], [90, 14, 1236]]"
