Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
44,0.8947368421052632,0.8927707784973276,0.8947368421052632,0.8902952629723212,0.9426542225490605,"[[1235, 3, 101], [6, 63, 83], [91, 14, 1235]]"
