Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
410,0.8926174496644296,0.8899947371275077,0.8926174496644296,0.8872178678943937,0.9407098960896941,"[[1232, 3, 104], [6, 56, 90], [86, 15, 1239]]"
