Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
325,0.89579653832568,0.8942276348558067,0.89579653832568,0.891141892180754,0.9431406531080301,"[[1237, 1, 101], [6, 62, 84], [89, 14, 1237]]"
