Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
118,0.8933239138113741,0.8912612565752245,0.8933239138113741,0.8882795963267911,0.9430473921370313,"[[1236, 1, 102], [6, 59, 87], [91, 15, 1234]]"
