Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
67,0.8912045213705404,0.8886971143841091,0.8912045213705404,0.885760771928482,0.9418177038630597,"[[1233, 2, 104], [6, 56, 90], [91, 15, 1234]]"
