Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
171,0.8947368421052632,0.8927351484772993,0.8947368421052632,0.8895530809866568,0.9424880041442095,"[[1236, 1, 102], [5, 58, 89], [86, 15, 1239]]"
