Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
395,0.8936771458848464,0.8918404575873434,0.8936771458848464,0.8886608157422626,0.9418208944712779,"[[1232, 2, 105], [6, 59, 87], [87, 14, 1239]]"
