Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
56,0.8936771458848464,0.8917087585892198,0.8936771458848464,0.8888630398926554,0.9435080283304987,"[[1233, 1, 105], [5, 60, 87], [87, 16, 1237]]"
