Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
159,0.8954433062522077,0.8936480348669216,0.8954433062522077,0.8908252772161391,0.9424193354842471,"[[1236, 2, 101], [6, 62, 84], [89, 14, 1237]]"
