Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
416,0.8943836100317909,0.8925636347270134,0.8943836100317909,0.8897098772783346,0.9424828842599627,"[[1231, 2, 106], [6, 61, 85], [85, 15, 1240]]"
