Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
78,0.8922642175909573,0.8907651494318224,0.8922642175909573,0.8877883653238987,0.9428052349954759,"[[1234, 1, 104], [5, 63, 84], [97, 14, 1229]]"
