Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
66,0.8912045213705404,0.889438252326657,0.8912045213705404,0.8860077182800283,0.9428129426273765,"[[1232, 1, 106], [6, 58, 88], [93, 14, 1233]]"
