Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Confusion Matrix
103,0.8947368421052632,0.8932673436811989,0.8947368421052632,0.8904447206620486,0.9435266036469905,"[[1233, 1, 105], [5, 64, 83], [89, 15, 1236]]"
