Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Overall MCC
18,0.7912398445778877,0.8646036889795155,0.7912398445778877,0.8171821445877748,0.8973263283685734,0.6624395257454467
16,0.7926527728717767,0.8665349918414045,0.7926527728717767,0.818846246043706,0.8981079198265971,0.6647674068164157
51,0.8269162839985871,0.8582706883655238,0.8269162839985871,0.8396681557125703,0.8999775245759333,0.6996330697588624
31,0.8074885199576122,0.8612743424034522,0.8074885199576122,0.827423201084281,0.9015624599722586,0.6786061215831436
32,0.8074885199576122,0.8612743424034522,0.8074885199576122,0.827423201084281,0.9015624599722586,0.6786061215831436
30,0.8067820558106676,0.8605154938717066,0.8067820558106676,0.8266407106517756,0.9020941084346752,0.6774378130281336
76,0.8262098198516425,0.8571932229427831,0.8262098198516425,0.838727755848758,0.90270941793235,0.6983813032408419
77,0.8269162839985871,0.8582154781465492,0.8269162839985871,0.8394221053854649,0.90336028917556,0.6999740855265884
78,0.8269162839985871,0.8582154781465492,0.8269162839985871,0.8394221053854649,0.90336028917556,0.6999740855265884
80,0.8237371953373366,0.854376212854094,0.8237371953373366,0.8361947427676375,0.9038620194984356,0.6937988157728119
82,0.8237371953373366,0.8547172022814097,0.8237371953373366,0.83634896078355,0.9042094401278854,0.693939539066696
81,0.8237371953373366,0.8547172022814097,0.8237371953373366,0.83634896078355,0.9042094401278854,0.693939539066696
44,0.825503355704698,0.8649921974173633,0.825503355704698,0.8400194547622348,0.9047847622173713,0.7028949938235074
43,0.8262098198516425,0.8660921153051809,0.8262098198516425,0.8408068223060723,0.9049881679218388,0.7043890680744543
46,0.8272695160720593,0.8669270014661696,0.8272695160720593,0.8418904630825765,0.9051348442332968,0.7059465524955901
45,0.8279759802190039,0.8671575846147085,0.8279759802190039,0.8423088578469135,0.9059038272583076,0.7071053535395047
79,0.8269162839985871,0.8603309572297865,0.8269162839985871,0.8400838793133045,0.9059177703567772,0.7011754534837931
49,0.8286824443659484,0.8669722931364174,0.8286824443659484,0.8427523849129523,0.9062250061893278,0.7078281049050619
50,0.8286824443659484,0.8669722931364174,0.8286824443659484,0.8427523849129523,0.9062250061893278,0.7078281049050619
41,0.8262098198516425,0.8671558327183224,0.8262098198516425,0.8409757672734665,0.90641220218627,0.7051936978184417
42,0.8262098198516425,0.8671558327183224,0.8262098198516425,0.8409757672734665,0.90641220218627,0.7051936978184417
34,0.8212645708230307,0.8658027318806759,0.8212645708230307,0.8375065987795108,0.9064560701464964,0.6980826338301303
47,0.8279759802190039,0.865660388786755,0.8279759802190039,0.8418029476503968,0.9069323556591088,0.7063567910643878
48,0.8279759802190039,0.865660388786755,0.8279759802190039,0.8418029476503968,0.9069323556591088,0.7063567910643878
86,0.8300953726598375,0.858530309589574,0.8300953726598375,0.841421832943923,0.9079302130321624,0.7044224870610657
36,0.8223242670434475,0.8642265633403663,0.8223242670434475,0.8378684152747884,0.908009851126624,0.6983171214317
40,0.8269162839985871,0.8672823087628243,0.8269162839985871,0.841549812800646,0.9083738829632352,0.7060257582911978
35,0.821617802896503,0.8651067541970376,0.821617802896503,0.8376204314281289,0.908462065605505,0.6980119624669217
87,0.8300953726598375,0.8584999983058984,0.8300953726598375,0.8414048104593492,0.909455731371248,0.7044257031679075
85,0.8322147651006712,0.8603426460078948,0.8322147651006712,0.8431912802815622,0.9097044490901884,0.7083895039856407
90,0.8325679971741434,0.8597186581829808,0.8325679971741434,0.8433209089148609,0.9097092719747044,0.7083189135939257
39,0.8279759802190039,0.8679189769205359,0.8279759802190039,0.8423781523690131,0.909784543684236,0.7077614917776643
37,0.8279759802190039,0.8686291767835862,0.8279759802190039,0.8425034382648177,0.9101187227701358,0.7082797146440077
33,0.8191451783821971,0.8672725199043356,0.8191451783821971,0.8365632900710731,0.9103278038583468,0.6963607407002766
88,0.8318615330271989,0.8593739381058128,0.8318615330271989,0.8426524673327311,0.9105363392248303,0.7074186430739512
89,0.8318615330271989,0.8593739381058128,0.8318615330271989,0.8426524673327311,0.9105363392248303,0.7074186430739512
83,0.8339809254680325,0.8648883083816586,0.8339809254680325,0.8453620164103409,0.9108711129213022,0.713691588559875
38,0.8265630519251148,0.8679079195345755,0.8265630519251148,0.8413857682370738,0.9117806862077334,0.7060987433228856
84,0.834687389614977,0.8648552562723998,0.834687389614977,0.8458641923757114,0.9118357558244702,0.7145015034866511
94,0.8382197103496998,0.8652060878424531,0.8382197103496998,0.8485509620680959,0.9139745437741916,0.7187399512254345
91,0.8396326386435888,0.8672684981978827,0.8396326386435888,0.8500145268707744,0.914482225702782,0.7217947329458895
92,0.8396326386435888,0.8672684981978827,0.8396326386435888,0.8500145268707744,0.914482225702782,0.7217947329458895
93,0.8396326386435888,0.8672839337760774,0.8396326386435888,0.8498000248588027,0.9152749497618234,0.722148331794781
97,0.837160014129283,0.8637176445278006,0.837160014129283,0.8472256323863203,0.9163963523006404,0.7168733339725674
95,0.8410455669374779,0.8654300828100825,0.8410455669374779,0.8503732242970471,0.9177301664802046,0.7226089016333659
96,0.8410455669374779,0.8654300828100825,0.8410455669374779,0.8503732242970471,0.9177301664802046,0.7226089016333659
98,0.8396326386435888,0.8641688688171372,0.8396326386435888,0.8490030016565606,0.9180183552189136,0.7202284052905219
99,0.8396326386435888,0.8641688688171372,0.8396326386435888,0.8490030016565606,0.9180183552189136,0.7202284052905219
150,0.8512892970681738,0.8646009922108584,0.8512892970681738,0.8566126228227322,0.9202264241613756,0.7357720874245414
148,0.8534086895090074,0.8667700105857404,0.8534086895090074,0.8587571788317064,0.9206695178151928,0.7395543111465456
159,0.8555280819498411,0.8671870754657621,0.8555280819498411,0.8601789506472957,0.9207562808476388,0.7427143368174431
152,0.8558813140233134,0.867214949215396,0.8558813140233134,0.8604525829441357,0.9209716099301848,0.7430967163725755
160,0.8537619215824797,0.8655701412691832,0.8537619215824797,0.8584642768307293,0.921001102736778,0.7396437945906671
142,0.8484634404803956,0.8647659786676767,0.8484634404803956,0.8548917510496018,0.9210082258414308,0.7320615441280703
192,0.8548216178028964,0.8672902499834372,0.8548216178028964,0.8597496050160562,0.9213079052919436,0.741824650234098
140,0.847756976333451,0.8644718380648567,0.847756976333451,0.8543326270209927,0.9213238247219544,0.7310048055893253
100,0.8399858707170611,0.867122515363032,0.8399858707170611,0.8499622297981706,0.92146980742293,0.7225456129878277
102,0.842458495231367,0.8699480733017222,0.842458495231367,0.8526154573006626,0.9215782013246532,0.726920737772271
141,0.848816672553868,0.8652204699458841,0.848816672553868,0.8552518249804844,0.921613499681538,0.7327872774572394
149,0.8544683857294242,0.8679415519376558,0.8544683857294242,0.8598346276712612,0.9216667567443628,0.741536530442017
101,0.8438714235252561,0.8704741537898246,0.8438714235252561,0.8534529079954628,0.9216736048492647,0.7293999211713039
156,0.8537619215824797,0.866532162917576,0.8537619215824797,0.8588834154016545,0.9216974815498388,0.7399222535441667
151,0.8548216178028964,0.8669121010860189,0.8548216178028964,0.8596346160825995,0.9217092906502432,0.74163253225983
193,0.8555280819498411,0.8672130371235864,0.8555280819498411,0.8601879056767285,0.9217304961865724,0.7427190982833651
154,0.8569410102437302,0.868682607548848,0.8569410102437302,0.8616264279627728,0.9218328077049208,0.7452481535618881
103,0.8442246555987284,0.8701205549177221,0.8442246555987284,0.8537266505539876,0.9218983004233188,0.729441615190704
161,0.8534086895090074,0.8655182687457171,0.8534086895090074,0.8582495845434491,0.921921643013266,0.7390997764260704
162,0.8562345460967856,0.8681642011211917,0.8562345460967856,0.8609125345058158,0.9222309132328608,0.7442404592985755
104,0.8449311197456729,0.869799716265369,0.8449311197456729,0.854048292063306,0.9223098888834784,0.7302571485394099
194,0.8530554574355351,0.8648641108543373,0.8530554574355351,0.857827847800381,0.922412738790228,0.7382161129271086
153,0.8576474743906747,0.8694157576784024,0.8576474743906747,0.8623435386545637,0.92256432354168,0.7465144586609389
155,0.8548216178028964,0.8670376732704589,0.8548216178028964,0.859656558583246,0.922689593872546,0.7417263521599058
157,0.8541151536559519,0.8670612983516192,0.8541151536559519,0.8591986455040056,0.9226985790310662,0.7408246411859372
147,0.8544683857294242,0.8676262399302593,0.8544683857294242,0.8596887447711722,0.92289396085392,0.741447615186347
189,0.8565877781702579,0.8688505903673764,0.8565877781702579,0.8613096411135319,0.9229151535569274,0.7451468092714386
158,0.8562345460967856,0.8674283753860915,0.8562345460967856,0.86068195904871,0.922957727184994,0.743814906584206
195,0.8544683857294242,0.8671768938779307,0.8544683857294242,0.8594848359367281,0.9229922677647884,0.7412900797193109
171,0.8537619215824797,0.8653941240636337,0.8537619215824797,0.8583691247685823,0.923000306924166,0.7396401511271103
190,0.8544683857294242,0.8672589573227382,0.8544683857294242,0.859491875937984,0.923071068026676,0.7413749790152376
187,0.8544683857294242,0.8670471433759405,0.8544683857294242,0.8593293722756787,0.9231630682765958,0.7414578364660924
166,0.8537619215824797,0.8659366186166129,0.8537619215824797,0.8585786487158316,0.9231972984122272,0.7398303676975391
168,0.8562345460967856,0.8664402702425285,0.8562345460967856,0.8602834821252764,0.9232991039310344,0.743460551247764
197,0.8562345460967856,0.8695128262874762,0.8562345460967856,0.8613896305105525,0.9233507922730594,0.7448056918325923
184,0.8555280819498411,0.8691402391601611,0.8555280819498411,0.8607184884269347,0.9233803773573468,0.7438875810583806
108,0.8470505121865065,0.8716364193298282,0.8470505121865065,0.8560480214819005,0.9234622056720446,0.7338654011884798
174,0.8541151536559519,0.8673927320034712,0.8541151536559519,0.8592650306677433,0.9234824456536938,0.7410905524697988
167,0.8555280819498411,0.8676258716744595,0.8555280819498411,0.8603464826817864,0.9235419372664212,0.7428928019767348
227,0.8544683857294242,0.8678958435598577,0.8544683857294242,0.8598147804489833,0.9236152540332808,0.7414718435937238
181,0.8530554574355351,0.8666328584849785,0.8530554574355351,0.8582851116469423,0.9236215649720032,0.7393866519520614
164,0.8534086895090074,0.8655869265772334,0.8534086895090074,0.8581444929394971,0.9236250813021484,0.7393748529035323
188,0.8544683857294242,0.8679435209380902,0.8544683857294242,0.8596651831936006,0.923686580413056,0.7418242716507492
144,0.8555280819498411,0.8695791714449356,0.8555280819498411,0.8609755914566596,0.9237651936751132,0.7438907003470876
145,0.8555280819498411,0.8695791714449356,0.8555280819498411,0.8609755914566596,0.9237651936751132,0.7438907003470876
106,0.847756976333451,0.8725093224246141,0.847756976333451,0.8567055293798482,0.9237859304896452,0.7353425209427404
176,0.8572942423172024,0.8711971096837595,0.8572942423172024,0.8625998764852699,0.9238066281931016,0.7471278567688222
165,0.8555280819498411,0.8672842845573772,0.8555280819498411,0.8601100987102019,0.9238294409501956,0.7429764528897259
173,0.8541151536559519,0.8677651276425774,0.8541151536559519,0.8593765098562586,0.9238333294466702,0.7412806016143972
