Model,ROC_AUC_Score
327,0.9315325194660712
323,0.9316087365636344
324,0.9316989315929686
326,0.9319159901183912
329,0.9319335986579818
319,0.9319341792130108
325,0.9319681838488466
305,0.931969499569876
322,0.931981837280912
318,0.932061521819776
328,0.93208668246363
462,0.9323099969278248
453,0.9324243509908108
320,0.9325530967074144
486,0.9325864804549244
466,0.9326710025449576
321,0.9327068521235652
426,0.9327859396074146
470,0.9327996468172092
465,0.9328076053099932
491,0.9328641348698512
478,0.9328656351462686
460,0.9328952471194204
493,0.932951081235464
495,0.932960824171075
474,0.9329742912144204
392,0.9329827917622688
477,0.9329867829253168
448,0.9330136662898316
467,0.9330284374431056
479,0.933053415976014
498,0.9330668610193794
452,0.9330949464383596
456,0.9331377498439956
416,0.9331476626683416
461,0.933173479644934
476,0.9332286580393502
496,0.9332299927048068
457,0.9332483975214528
489,0.9332616305094548
455,0.9332960513115802
485,0.9333033443049678
414,0.933319734901218
403,0.9333412741039114
439,0.9333416572702308
459,0.9333510683728092
497,0.9333605937530616
468,0.9333770320159354
447,0.9333843152315544
484,0.933386375285242
471,0.9333939622228076
440,0.9334070564887132
481,0.933410791596438
431,0.9334159658695244
487,0.9334408557914018
391,0.9334556764446312
451,0.933484751862714
475,0.9334861757503118
428,0.9334884111927294
458,0.9335244453267252
449,0.9335277062126576
406,0.9335465461400204
441,0.9335681721204128
499,0.9335814711083552
407,0.9335925095983468
469,0.9335993992587668
454,0.9336003721467736
437,0.933601446479133
472,0.9336175480200896
492,0.9336193214629264
490,0.9336254710684616
488,0.9336368945581044
464,0.9336535063763765
412,0.9336620118131091
409,0.9336731273030312
444,0.9336741985798378
396,0.9336862307355952
494,0.9337036308864856
482,0.9337165515969932
463,0.9337605912792862
445,0.9337664127184524
423,0.9337914902512712
395,0.9338225236675788
473,0.9338300721051792
397,0.9338436063706856
390,0.9338618082986272
483,0.9338792212828392
393,0.9338825579464808
421,0.9338958526566492
394,0.9338986570429954
435,0.9339145648619056
408,0.9339334365670174
398,0.9339650346494798
419,0.933979887080458
402,0.9339881871840436
