Model,Precision
278,0.872219984421538
248,0.8722453462283487
249,0.8722453462283487
115,0.8722496286887129
114,0.8722496286887129
277,0.872277176733798
350,0.8722866211434297
118,0.8723071288674838
288,0.8724198526118929
106,0.8725093224246141
109,0.8725145472640407
125,0.8725262530504986
388,0.8725855995494564
377,0.8726621249616552
387,0.8726901792763798
240,0.8727251416585751
358,0.8727257529722201
273,0.8727715931295158
291,0.8728326306920443
334,0.8728326306920443
256,0.8728423867856201
323,0.8728636155959559
294,0.8728673164859256
363,0.8728732222009912
285,0.8728906404648948
276,0.8728937678122276
364,0.8728989943757149
359,0.8729399300366955
268,0.8729513496636202
375,0.8729616276453732
383,0.8730243488072504
381,0.8730891352902941
250,0.8731152602159351
346,0.8731811771948368
274,0.8731965579482438
290,0.873221562678874
322,0.8733890037575275
287,0.8733993076291544
379,0.8734039260861199
355,0.8734163351277644
282,0.8734188099566385
338,0.8734332518834554
354,0.8734438352425986
272,0.873558609781855
382,0.873568321191695
331,0.8735939760198623
372,0.8736187959629975
304,0.8736650278930462
367,0.8737272184365473
303,0.8737570561876454
337,0.873771567179343
351,0.8737944728716931
360,0.8738465217296971
352,0.8738485209695963
301,0.8738911125839709
369,0.8739787358909659
468,0.8739908139463584
378,0.8739985551792707
330,0.8740198506629888
314,0.8740288462829505
7,0.8740398038719326
329,0.8740684035930885
306,0.8740925211562861
336,0.8741117537216758
298,0.8741532474510163
297,0.8741532474510163
332,0.8741684306692578
470,0.874173750367584
319,0.8741847450811775
286,0.874198667602
386,0.8742028108666205
309,0.8742088446480334
357,0.8742508122549213
300,0.8742864074878903
373,0.8742947194641894
299,0.8742999086082877
340,0.874320136386253
384,0.8743306160688075
279,0.8743825154594694
481,0.8743835226984384
479,0.8743917379453964
365,0.8744307069736308
380,0.874460941997235
292,0.8744632100608185
315,0.8744876032295019
462,0.8744907939733292
289,0.8744910959825014
293,0.874508132242562
465,0.874525144190568
339,0.8745334522312639
370,0.8745566373091275
473,0.8745973283253906
295,0.8746108687686227
326,0.8746198909644415
284,0.8746316055755671
327,0.8746506443554123
353,0.8746578230818841
495,0.8747170133569748
328,0.8747175665688616
482,0.8747224236614508
478,0.8747383435218664
335,0.8748185223604427
405,0.8748262836162443
318,0.8748765996255212
499,0.8749321823567866
397,0.8749322340795594
324,0.8750204416047995
453,0.8750226154570243
307,0.8750425960612083
321,0.8750484987150723
312,0.8750664130036434
477,0.8751015151863127
385,0.8751094562489059
313,0.8751172139007086
489,0.8751876071119868
463,0.8752211567857803
325,0.8752614586794762
491,0.8752741062031709
361,0.8753242533133148
368,0.875327655871176
333,0.8753290881674982
396,0.875342646620795
376,0.8753597719498379
296,0.875366085764932
317,0.8753664255095442
311,0.8753843880688146
417,0.8754163351799843
469,0.8754597349527534
308,0.8755051427325996
407,0.8755186303145558
423,0.8755376239287386
316,0.8755389118637467
429,0.8755437405230602
449,0.8755530976936627
441,0.8755787159605494
459,0.8756034240667645
366,0.8756183269635495
398,0.8756189638987185
399,0.8756241351640769
305,0.8757020548476434
475,0.8757154704831212
425,0.8757304062147913
448,0.8757520163932585
466,0.8757651160607056
442,0.8757841427785236
485,0.8757987928199518
402,0.8758066276965984
431,0.8758086906413767
460,0.8758103570834548
395,0.8758225263630576
409,0.8758929775161657
498,0.875913222730711
474,0.8759272531236991
493,0.8759350637561479
456,0.8759748268126304
444,0.8759973862929397
302,0.8760230348308433
461,0.8760459374038371
440,0.8760460909102865
447,0.8760612508926501
320,0.8760699315647399
406,0.8760704518214897
426,0.8760829745595621
450,0.8760936395732715
391,0.8761056957890687
438,0.8761611792490142
422,0.8761638597392652
497,0.8761932010401784
467,0.876228227798616
486,0.8762536158267809
416,0.8762554525709932
483,0.8762593396327528
415,0.876261627357459
480,0.876262361493696
421,0.8762892498281053
404,0.8763219506865144
433,0.8763324011722414
452,0.8763591751132525
424,0.8763686566398258
464,0.8764016834954336
371,0.8764451990961426
439,0.8764460162197102
418,0.8764910379739972
436,0.8765337675027313
390,0.8765399569854725
393,0.8765582956476715
419,0.876568858909735
443,0.876579579909228
488,0.8765838483684528
434,0.876593442327495
476,0.8765982577660248
437,0.876616980944886
435,0.8766277194129342
310,0.8766445434697592
401,0.8766858256082292
411,0.8766908880861862
496,0.8768128118141372
451,0.8768256476949454
487,0.876827841506727
492,0.8768371091003764
413,0.8768473996528844
403,0.8768659750605567
408,0.8769555195827373
494,0.8769599250091876
412,0.8769836393608583
392,0.8769875697566085
432,0.8770184533924152
458,0.8770684845530314
394,0.8771028697047369
484,0.877143778261464
427,0.8771619463803595
428,0.877208621774756
490,0.8772349146153753
471,0.8772690028225257
455,0.8773061474905451
445,0.8773791065423182
6,0.8773856345747981
5,0.8773856345747981
410,0.8773884217750698
400,0.8774366293739053
430,0.8774561797151856
446,0.8774937819194154
457,0.8777474692731432
472,0.8777685167957164
454,0.8778624317607088
420,0.8779933323030237
414,0.8786115355238528
2,0.8817077739929798
1,0.8817077739929798
3,0.8830927720916025
