Model,ROC_AUC_Score
191,0.9268601252023752
107,0.9268949432263628
111,0.9269115073780112
31,0.9270038064609932
103,0.9270393981509456
186,0.9272141079369868
34,0.9273531814220044
196,0.9273594416385508
158,0.9274215970821964
169,0.9274997935668536
165,0.9275192562158744
109,0.9275452864700514
32,0.927561174733424
174,0.927589708707553
163,0.9276184862092391
162,0.9276375953308026
172,0.9277125706517136
199,0.9277498456456956
168,0.9277571792779352
105,0.9278328952648416
164,0.9278840614128956
100,0.9278867041604992
137,0.9279100180282503
205,0.9280435909071444
183,0.9282768814456276
119,0.9283582315663144
195,0.928426082560352
187,0.9284348978301372
189,0.9285272934685872
138,0.9285282413010612
222,0.9285859533598468
116,0.9286021667340356
182,0.9286345372602416
115,0.9287192769056336
193,0.9287405777752096
170,0.9287666104738288
131,0.9287981162785968
140,0.9288246378656616
37,0.9288355749113008
173,0.9289189028913056
123,0.9290759589155748
40,0.9291589905069598
178,0.9292002025807052
175,0.9293274119653688
35,0.92939117524089
113,0.9294590794015458
135,0.9294773577183068
188,0.929596334221546
146,0.9296175128690106
184,0.9296314388563844
210,0.9296316111895614
39,0.929715932835332
118,0.9297254019934132
202,0.9297380373152904
130,0.929746891085041
117,0.9297607400724848
221,0.9297874327705056
213,0.9298652766443714
198,0.929868480697022
171,0.9299174905414752
185,0.9299480784581868
231,0.9299701536048384
110,0.9301445315578468
204,0.9301519754955422
141,0.9301946224568756
223,0.930225451762257
214,0.9302900217037136
145,0.9303515195924
207,0.9304075040416409
181,0.9304289405777604
179,0.9306151551311482
176,0.93074501734674
206,0.9307572481134284
134,0.9307703992126156
112,0.9307900641392308
144,0.9308164188931136
132,0.9308640842943412
212,0.9308906663813512
139,0.93092726334817
177,0.9309415297241244
226,0.9310368929154392
245,0.9313605587608712
133,0.9313822204912312
217,0.9314229992875918
136,0.9315078336551196
208,0.9316625625703878
256,0.9316638251247984
121,0.9316757656139724
224,0.9316942724860818
250,0.9319071100708868
33,0.9319082772920508
128,0.9319730831221824
229,0.9320604413763108
209,0.9320616874307368
241,0.9320634413180354
180,0.9320962328994156
142,0.932122247264718
227,0.932273770294004
269,0.9322824456194716
219,0.9322937236648018
313,0.932395199795019
215,0.9323966786825668
242,0.9324115690023996
211,0.9324580622935792
129,0.932462337623036
247,0.9324987543122404
260,0.932565621418281
124,0.9325951105582108
125,0.9326980741315238
122,0.9327255728843694
228,0.9327285214928072
220,0.9327402236488638
288,0.9327778961702632
230,0.932807662754386
257,0.933007007629202
240,0.9330337510493992
216,0.933163044321062
263,0.9331669450397476
225,0.9332170952165004
273,0.9332757813855136
127,0.9333104875762688
252,0.9333433311020464
233,0.9333495265408738
270,0.9333515670390236
218,0.9333769574604476
237,0.9334102703191328
287,0.933413365594104
266,0.933426736693092
253,0.9334327964653756
246,0.9335275351017016
244,0.9335405267010336
238,0.9336607932586586
283,0.9337456306817392
120,0.933794732192776
38,0.9338677434043572
235,0.9339091870890036
286,0.9341138718478672
296,0.934178099567412
274,0.934208634317505
278,0.9342390829010092
264,0.9342883567452231
126,0.9343228997694596
280,0.9343976123128316
279,0.9344259904537684
261,0.934485056122438
290,0.9345940965791302
308,0.9346150106157236
282,0.9346799350013034
262,0.9346967674304864
304,0.9347437263879104
310,0.9347684757543598
277,0.9347842772400332
236,0.9349134953450976
309,0.9349137092337924
255,0.93498570722407
249,0.9349974539911972
251,0.9349980956572822
276,0.9350268209090156
292,0.9350915216281314
275,0.935155817180948
271,0.9351743594974696
376,0.9351995225857662
284,0.9352600420864507
259,0.9352609465300752
234,0.9353019043818288
333,0.9353446258986504
265,0.9353977723504642
239,0.9354190255534168
293,0.9354741587256516
347,0.9355224230152251
355,0.935590130398282
268,0.9356276299753932
342,0.9356734082672208
254,0.935699776465536
337,0.93573185915867
312,0.9357681524035416
311,0.9357951042124388
281,0.9358137614177452
272,0.9358239675751584
289,0.935924124623238
294,0.9359336619201464
317,0.936038714880454
267,0.9360547608103502
365,0.9360624931922285
297,0.936067054521426
248,0.9360793207325272
232,0.9360886499462908
349,0.9362458404148823
314,0.9363099544678636
341,0.936327863673848
258,0.9363336307241747
364,0.9364061231028928
381,0.9364273255836691
307,0.9364685596573948
351,0.9365540308021232
291,0.9365643035705872
346,0.9365739835618104
335,0.9366167460230392
243,0.9366696755306052
320,0.93669630650646
298,0.9368702218487766
295,0.936899234322472
362,0.9369856731607674
339,0.937111562852183
357,0.9371509244831618
331,0.9372259926928778
345,0.9372325664091398
336,0.937255894943544
321,0.9372670941556124
316,0.9373273050454656
330,0.93733158831936
360,0.9373590675166676
368,0.9374618440901502
352,0.9374844710696352
319,0.937493656672418
285,0.9375019482204556
353,0.9375549736723796
350,0.9375550231723344
383,0.9375662614954784
373,0.9375897715297185
318,0.9376366718205288
358,0.9377118958634366
375,0.9377817922445084
378,0.9378396112476411
369,0.9378544563452929
367,0.9378674442779616
372,0.9378726420788044
326,0.9379737023482876
382,0.9380521304438462
363,0.9380768229770138
324,0.9381867440440188
334,0.938243574881381
315,0.9384786403904772
306,0.9385571491526292
343,0.9385881850133788
323,0.9386374606909244
361,0.9386390929672224
332,0.9386558532853596
384,0.9387734327898656
344,0.9388202793029468
377,0.9388275692407816
370,0.9388533073841124
356,0.9389008481187866
299,0.9389974066423512
322,0.939032062722041
348,0.9390448178215872
386,0.939101580825678
305,0.9391296393557936
301,0.9391498328930404
302,0.939180508809672
388,0.9392286685993404
329,0.9392774138329226
371,0.9393024400324546
325,0.9393874510109332
374,0.9394016513869472
338,0.9394326353032996
380,0.9394369448549478
385,0.9395672427923666
379,0.9396741535287676
366,0.9397919652552847
469,0.9398548564760412
327,0.939896723660304
387,0.9399105860921798
476,0.939985957412732
300,0.9399926857399648
303,0.9402233720308092
359,0.9402769627599982
497,0.9403061151780112
340,0.9403150098921688
328,0.9403420961453884
482,0.9403600664624286
481,0.9405907105866446
354,0.9406509893097698
397,0.9406534844741742
468,0.940790395850041
391,0.9408842306538532
439,0.9410406260676102
432,0.9411006450687486
389,0.9412117101347164
449,0.9412670510845405
475,0.9412993678330176
436,0.9413718596006252
398,0.9415534229915632
404,0.9415839461305554
456,0.9416266865918042
448,0.9416434866321278
392,0.9416836231512926
484,0.9417499983133348
417,0.9417819239510556
492,0.9417912702759148
466,0.9417970648262168
418,0.9418147631990592
447,0.941853433663998
493,0.9418538516636188
438,0.9419041637846692
459,0.941909421779902
453,0.9419174548281743
424,0.9419209699360984
457,0.9419492282993662
419,0.9419555520714106
409,0.9419884004860724
390,0.9419904452619964
458,0.9419975200889152
431,0.94203206127982
464,0.9420383257741404
488,0.9420395314952692
395,0.9420550506478652
433,0.9420729219649951
403,0.942073498853361
486,0.9420771056278686
465,0.9421494268956307
413,0.9422584667412124
420,0.9422733857832416
442,0.942310494860707
467,0.9423211000733138
480,0.942331132064218
405,0.9423569649296852
474,0.9423701416955158
415,0.9423989781693708
434,0.942466092775187
483,0.942470390104624
478,0.9425052014063952
498,0.9425497049216008
471,0.9425757278424512
414,0.9426412462274922
495,0.9426530290501428
396,0.942678344304968
450,0.9426957279558732
472,0.9427119300245168
421,0.9427439396899392
473,0.9427857029854072
435,0.9428465530969028
487,0.94285431725653
494,0.9428659411904357
489,0.9429426942319572
437,0.9429586448286064
412,0.9429766139234256
463,0.9429797996427594
455,0.9429987043478412
440,0.9430011377900795
411,0.9430129774460116
479,0.9430414301424368
470,0.9430583670715248
425,0.9430680990071458
451,0.9430739375574078
416,0.9430756761669424
426,0.9431036485304696
462,0.9431043525298316
454,0.9431945775035832
499,0.9432093083235604
423,0.9432190414814025
460,0.9432215427569124
393,0.9432874858637906
410,0.9433718295095412
444,0.943383157665937
407,0.9433913324918586
485,0.9434612575951266
400,0.9434788441347368
430,0.9434887655146302
429,0.9435047870001042
461,0.9435263347583454
477,0.9435272856463722
490,0.9435607213382794
445,0.9436613186915156
406,0.9436640803001228
394,0.9437503654441132
422,0.9437738785339056
428,0.9437903681300662
427,0.9438083097249104
496,0.9439268560063172
399,0.9439477510984836
443,0.943998231274937
491,0.9440823775319775
452,0.9441543351889584
441,0.9443025985545328
408,0.9443730987128348
446,0.944602007283069
401,0.9448023782125105
402,0.9453379732269044
