Model,Recall
333,0.8859060402684564
46,0.8859060402684564
218,0.8859060402684564
144,0.8859060402684564
242,0.8859060402684564
44,0.8859060402684564
134,0.8859060402684564
210,0.8859060402684564
125,0.8859060402684564
231,0.8859060402684564
257,0.8862592723419287
227,0.8862592723419287
50,0.8862592723419287
246,0.8862592723419287
207,0.8862592723419287
204,0.8862592723419287
175,0.8862592723419287
177,0.8862592723419287
180,0.8862592723419287
136,0.8862592723419287
39,0.886612504415401
253,0.886612504415401
219,0.886612504415401
282,0.886612504415401
198,0.886612504415401
142,0.886612504415401
206,0.886612504415401
270,0.8869657364888732
230,0.8869657364888732
339,0.8869657364888732
41,0.8869657364888732
33,0.8869657364888732
239,0.8869657364888732
263,0.8873189685623455
262,0.8873189685623455
42,0.8873189685623455
252,0.8873189685623455
337,0.8873189685623455
197,0.8873189685623455
138,0.8873189685623455
233,0.8873189685623455
183,0.8873189685623455
48,0.8873189685623455
260,0.8876722006358178
126,0.8876722006358178
342,0.8876722006358178
265,0.8876722006358178
249,0.8876722006358178
296,0.8876722006358178
355,0.88802543270929
273,0.88802543270929
49,0.88802543270929
225,0.88802543270929
261,0.88802543270929
238,0.88802543270929
335,0.88802543270929
330,0.88802543270929
211,0.8883786647827623
259,0.8883786647827623
216,0.8883786647827623
336,0.8883786647827623
351,0.8883786647827623
331,0.8883786647827623
288,0.8883786647827623
256,0.8883786647827623
275,0.8883786647827623
326,0.8883786647827623
209,0.8887318968562345
313,0.8887318968562345
364,0.8887318968562345
268,0.8887318968562345
43,0.8890851289297068
235,0.8890851289297068
38,0.8890851289297068
264,0.8890851289297068
295,0.8890851289297068
272,0.8890851289297068
317,0.8894383610031791
356,0.8894383610031791
365,0.8894383610031791
358,0.8894383610031791
386,0.8894383610031791
243,0.8894383610031791
382,0.8894383610031791
280,0.8894383610031791
232,0.8894383610031791
309,0.8894383610031791
307,0.8894383610031791
278,0.8894383610031791
376,0.8894383610031791
311,0.8897915930766513
360,0.8897915930766513
324,0.8897915930766513
383,0.8897915930766513
379,0.8897915930766513
251,0.8897915930766513
346,0.8897915930766513
254,0.8897915930766513
255,0.8897915930766513
372,0.8897915930766513
290,0.8897915930766513
388,0.8901448251501236
320,0.8901448251501236
310,0.8901448251501236
368,0.8901448251501236
475,0.8901448251501236
349,0.8901448251501236
293,0.8901448251501236
308,0.8901448251501236
236,0.8901448251501236
274,0.8904980572235959
425,0.8904980572235959
304,0.8904980572235959
237,0.8904980572235959
380,0.8904980572235959
341,0.8904980572235959
287,0.8904980572235959
369,0.8904980572235959
334,0.8904980572235959
352,0.8904980572235959
284,0.8908512892970681
354,0.8908512892970681
375,0.8908512892970681
277,0.8908512892970681
361,0.8908512892970681
269,0.8908512892970681
378,0.8908512892970681
484,0.8908512892970681
357,0.8908512892970681
332,0.8908512892970681
234,0.8908512892970681
323,0.8908512892970681
297,0.8908512892970681
327,0.8908512892970681
322,0.8908512892970681
325,0.8908512892970681
418,0.8912045213705404
384,0.8912045213705404
389,0.8912045213705404
329,0.8912045213705404
312,0.8912045213705404
466,0.8912045213705404
283,0.8912045213705404
348,0.8912045213705404
321,0.8912045213705404
294,0.8912045213705404
316,0.8915577534440127
461,0.8915577534440127
318,0.8915577534440127
457,0.8915577534440127
493,0.8915577534440127
319,0.8915577534440127
286,0.8915577534440127
344,0.8915577534440127
481,0.8915577534440127
338,0.8915577534440127
419,0.8915577534440127
390,0.8915577534440127
403,0.8919109855174849
482,0.8919109855174849
480,0.8919109855174849
377,0.8919109855174849
431,0.8919109855174849
370,0.8919109855174849
271,0.8919109855174849
385,0.8919109855174849
340,0.8919109855174849
347,0.8919109855174849
362,0.8919109855174849
345,0.8919109855174849
359,0.8919109855174849
289,0.8919109855174849
328,0.8919109855174849
469,0.8922642175909573
298,0.8922642175909573
315,0.8922642175909573
363,0.8922642175909573
381,0.8922642175909573
417,0.8922642175909573
258,0.8922642175909573
424,0.8922642175909573
276,0.8922642175909573
433,0.8922642175909573
409,0.8926174496644296
350,0.8926174496644296
495,0.8926174496644296
479,0.8926174496644296
458,0.8926174496644296
491,0.8926174496644296
432,0.8926174496644296
468,0.8926174496644296
366,0.8926174496644296
471,0.8926174496644296
353,0.8926174496644296
314,0.8926174496644296
279,0.8926174496644296
248,0.8926174496644296
373,0.8926174496644296
472,0.8926174496644296
391,0.8926174496644296
438,0.8926174496644296
267,0.8926174496644296
465,0.8929706817379018
371,0.8929706817379018
412,0.8929706817379018
374,0.8929706817379018
436,0.8929706817379018
494,0.8929706817379018
281,0.8929706817379018
300,0.8929706817379018
367,0.8929706817379018
292,0.8929706817379018
447,0.8933239138113741
427,0.8933239138113741
291,0.8933239138113741
303,0.8933239138113741
483,0.8933239138113741
343,0.8933239138113741
478,0.8933239138113741
302,0.8933239138113741
498,0.8933239138113741
299,0.8933239138113741
456,0.8933239138113741
459,0.8933239138113741
414,0.8933239138113741
395,0.8933239138113741
392,0.8936771458848464
449,0.8936771458848464
394,0.8936771458848464
429,0.8936771458848464
285,0.8936771458848464
492,0.8936771458848464
405,0.8936771458848464
305,0.8936771458848464
489,0.8936771458848464
422,0.8936771458848464
453,0.8936771458848464
454,0.8936771458848464
397,0.8936771458848464
387,0.8936771458848464
499,0.8940303779583186
423,0.8940303779583186
301,0.8940303779583186
497,0.8940303779583186
439,0.8940303779583186
437,0.8940303779583186
435,0.8940303779583186
434,0.8940303779583186
396,0.8940303779583186
428,0.8940303779583186
401,0.8940303779583186
421,0.8940303779583186
420,0.8940303779583186
406,0.8940303779583186
477,0.8943836100317909
476,0.8943836100317909
470,0.8943836100317909
473,0.8943836100317909
474,0.8943836100317909
488,0.8943836100317909
464,0.8943836100317909
404,0.8943836100317909
398,0.8943836100317909
399,0.8943836100317909
402,0.8943836100317909
411,0.8943836100317909
413,0.8943836100317909
430,0.8943836100317909
440,0.8943836100317909
416,0.8947368421052632
400,0.8947368421052632
415,0.8947368421052632
426,0.8947368421052632
306,0.8947368421052632
460,0.8947368421052632
467,0.8947368421052632
450,0.8947368421052632
448,0.8947368421052632
442,0.8950900741787354
408,0.8950900741787354
487,0.8950900741787354
462,0.8950900741787354
441,0.8950900741787354
463,0.8950900741787354
393,0.8954433062522077
455,0.8954433062522077
444,0.8954433062522077
407,0.8954433062522077
410,0.8954433062522077
486,0.8954433062522077
485,0.8954433062522077
446,0.89579653832568
443,0.8961497703991522
445,0.8961497703991522
452,0.8965030024726245
451,0.8965030024726245
490,0.897209466619569
496,0.8975626986930413
