Model,GOF Precision,LOF Precision,Neutral Precision,GOF Recall,LOF Recall,Neutral Recall,Neutral MCC,GOF MCC,LOF MCC,GOF F1,LOF F1,Neutral F1
261,0.45,0.88,0.91,0.68,0.86,0.88,0.806,0.5257,0.7505,0.54,0.87,0.9
262,0.46,0.88,0.91,0.68,0.86,0.88,0.8067,0.5284,0.754,0.55,0.87,0.9
263,0.45,0.88,0.91,0.7,0.86,0.88,0.8046,0.5291,0.7519,0.55,0.87,0.89
264,0.46,0.87,0.92,0.67,0.86,0.88,0.8068,0.5223,0.7512,0.54,0.87,0.9
265,0.48,0.87,0.91,0.68,0.86,0.88,0.8046,0.5395,0.7533,0.56,0.87,0.9
266,0.45,0.88,0.91,0.68,0.86,0.88,0.8053,0.5271,0.7505,0.55,0.87,0.9
267,0.46,0.88,0.91,0.68,0.86,0.88,0.8061,0.5326,0.7526,0.55,0.87,0.9
268,0.45,0.88,0.92,0.69,0.86,0.88,0.8075,0.5261,0.7548,0.54,0.87,0.9
269,0.44,0.88,0.91,0.69,0.86,0.88,0.8054,0.5234,0.7512,0.54,0.87,0.9
270,0.45,0.88,0.92,0.69,0.86,0.88,0.8068,0.5274,0.7519,0.55,0.87,0.9
271,0.48,0.87,0.92,0.69,0.87,0.88,0.8068,0.544,0.7534,0.56,0.87,0.9
272,0.45,0.88,0.92,0.68,0.86,0.88,0.8104,0.5271,0.7555,0.55,0.87,0.9
273,0.47,0.88,0.92,0.68,0.87,0.88,0.8082,0.5366,0.7569,0.56,0.87,0.9
274,0.48,0.88,0.91,0.7,0.87,0.88,0.8054,0.5484,0.7583,0.57,0.87,0.9
275,0.46,0.88,0.91,0.68,0.86,0.88,0.8046,0.5268,0.7526,0.55,0.87,0.89
276,0.48,0.88,0.91,0.7,0.86,0.88,0.8053,0.5499,0.7562,0.57,0.87,0.9
277,0.46,0.88,0.91,0.7,0.86,0.88,0.8053,0.5372,0.754,0.55,0.87,0.9
278,0.48,0.88,0.91,0.7,0.86,0.88,0.8053,0.547,0.7548,0.57,0.87,0.9
279,0.47,0.88,0.91,0.7,0.86,0.88,0.8088,0.5471,0.7583,0.56,0.87,0.9
280,0.47,0.87,0.91,0.7,0.86,0.88,0.8054,0.5456,0.7512,0.56,0.87,0.9
281,0.48,0.88,0.91,0.68,0.87,0.88,0.8053,0.5469,0.7562,0.57,0.87,0.9
282,0.48,0.88,0.91,0.7,0.86,0.88,0.8067,0.5514,0.7569,0.57,0.87,0.9
283,0.48,0.87,0.91,0.69,0.87,0.88,0.8046,0.5499,0.7555,0.57,0.87,0.89
284,0.48,0.88,0.92,0.72,0.86,0.88,0.8075,0.563,0.7576,0.58,0.87,0.9
285,0.45,0.88,0.91,0.7,0.86,0.88,0.8081,0.5331,0.7533,0.55,0.87,0.9
286,0.49,0.88,0.91,0.7,0.87,0.88,0.8081,0.5587,0.759,0.58,0.87,0.9
287,0.47,0.88,0.92,0.7,0.86,0.88,0.8082,0.5443,0.7548,0.56,0.87,0.9
288,0.47,0.88,0.91,0.68,0.86,0.88,0.8067,0.5382,0.7562,0.56,0.87,0.9
289,0.49,0.88,0.91,0.7,0.87,0.88,0.8074,0.5573,0.7619,0.58,0.87,0.9
290,0.47,0.88,0.91,0.69,0.86,0.88,0.8067,0.5426,0.7583,0.56,0.87,0.9
291,0.47,0.88,0.91,0.7,0.86,0.88,0.806,0.5456,0.7562,0.56,0.87,0.9
292,0.5,0.88,0.91,0.7,0.87,0.88,0.8067,0.5633,0.7626,0.58,0.87,0.9
293,0.5,0.88,0.91,0.7,0.87,0.88,0.8088,0.5677,0.7597,0.59,0.87,0.9
294,0.49,0.88,0.91,0.69,0.87,0.88,0.8067,0.5559,0.7576,0.58,0.87,0.9
295,0.48,0.88,0.92,0.71,0.87,0.88,0.8103,0.5586,0.7569,0.58,0.87,0.9
296,0.49,0.88,0.92,0.68,0.87,0.88,0.8096,0.5514,0.7654,0.57,0.88,0.9
297,0.48,0.88,0.92,0.7,0.86,0.88,0.8096,0.5514,0.7569,0.57,0.87,0.9
298,0.48,0.88,0.92,0.7,0.86,0.88,0.8096,0.5514,0.7569,0.57,0.87,0.9
299,0.51,0.88,0.91,0.69,0.87,0.88,0.8081,0.5652,0.7619,0.58,0.87,0.9
300,0.49,0.88,0.92,0.7,0.87,0.88,0.8103,0.5588,0.7583,0.58,0.87,0.9
301,0.48,0.88,0.92,0.68,0.87,0.88,0.8103,0.544,0.7583,0.56,0.87,0.9
302,0.5,0.88,0.92,0.69,0.87,0.88,0.8131,0.5574,0.7633,0.58,0.87,0.9
303,0.5,0.87,0.92,0.69,0.87,0.88,0.8082,0.562,0.7591,0.58,0.87,0.9
304,0.49,0.88,0.91,0.7,0.86,0.88,0.8088,0.5572,0.7562,0.58,0.87,0.9
305,0.5,0.88,0.92,0.7,0.87,0.88,0.8125,0.5677,0.7605,0.59,0.87,0.9
306,0.51,0.87,0.92,0.68,0.87,0.88,0.8096,0.5655,0.7605,0.59,0.87,0.9
307,0.48,0.88,0.92,0.69,0.87,0.88,0.8124,0.5484,0.7597,0.57,0.87,0.9
308,0.5,0.88,0.92,0.68,0.87,0.88,0.8124,0.556,0.7633,0.58,0.87,0.9
309,0.5,0.87,0.92,0.69,0.87,0.88,0.8103,0.5605,0.7591,0.58,0.87,0.9
310,0.5,0.88,0.92,0.7,0.87,0.88,0.8124,0.5633,0.7654,0.58,0.88,0.9
311,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5618,0.7633,0.58,0.87,0.9
312,0.48,0.88,0.92,0.69,0.87,0.88,0.811,0.5455,0.7611,0.56,0.87,0.9
313,0.5,0.88,0.92,0.69,0.87,0.88,0.811,0.562,0.7619,0.58,0.87,0.9
314,0.49,0.88,0.92,0.68,0.87,0.88,0.8103,0.5484,0.7591,0.57,0.87,0.9
315,0.49,0.88,0.92,0.68,0.87,0.88,0.8096,0.5499,0.7619,0.57,0.87,0.9
316,0.49,0.88,0.92,0.69,0.87,0.88,0.8132,0.5559,0.7612,0.58,0.87,0.9
317,0.5,0.88,0.92,0.69,0.87,0.88,0.8103,0.5574,0.7633,0.58,0.88,0.9
318,0.5,0.88,0.91,0.7,0.87,0.88,0.8081,0.5677,0.7619,0.59,0.87,0.9
319,0.48,0.88,0.92,0.7,0.87,0.88,0.8097,0.5499,0.7576,0.57,0.87,0.9
320,0.49,0.88,0.92,0.7,0.87,0.88,0.8117,0.5616,0.7626,0.58,0.87,0.9
321,0.48,0.88,0.92,0.7,0.87,0.88,0.8103,0.5557,0.7597,0.57,0.87,0.9
322,0.5,0.88,0.91,0.7,0.87,0.88,0.806,0.5603,0.759,0.58,0.87,0.9
323,0.48,0.88,0.92,0.7,0.87,0.88,0.8061,0.5484,0.7562,0.57,0.87,0.9
324,0.47,0.88,0.92,0.7,0.87,0.88,0.8097,0.5485,0.7597,0.57,0.87,0.9
325,0.49,0.88,0.92,0.7,0.87,0.88,0.8097,0.5572,0.7612,0.58,0.87,0.9
326,0.48,0.88,0.92,0.7,0.87,0.88,0.8097,0.5514,0.7583,0.57,0.87,0.9
327,0.48,0.88,0.92,0.71,0.87,0.88,0.8082,0.5586,0.759,0.58,0.87,0.9
328,0.48,0.88,0.92,0.7,0.87,0.88,0.8089,0.5528,0.7597,0.57,0.87,0.9
329,0.49,0.88,0.92,0.71,0.87,0.88,0.8061,0.563,0.759,0.58,0.87,0.9
330,0.47,0.88,0.92,0.7,0.87,0.88,0.8082,0.5427,0.7583,0.56,0.87,0.9
331,0.46,0.88,0.92,0.68,0.87,0.88,0.8075,0.5312,0.759,0.55,0.87,0.9
332,0.45,0.88,0.92,0.7,0.86,0.88,0.809,0.5331,0.7569,0.55,0.87,0.9
333,0.46,0.88,0.92,0.7,0.87,0.88,0.8097,0.5415,0.7604,0.56,0.87,0.9
334,0.47,0.88,0.91,0.7,0.86,0.88,0.806,0.5456,0.7562,0.56,0.87,0.9
335,0.48,0.88,0.92,0.7,0.87,0.88,0.8096,0.5499,0.7604,0.57,0.87,0.9
336,0.48,0.88,0.92,0.68,0.87,0.88,0.8089,0.5425,0.7605,0.56,0.87,0.9
337,0.47,0.88,0.92,0.69,0.87,0.88,0.8082,0.5398,0.7583,0.56,0.87,0.9
338,0.48,0.88,0.92,0.69,0.87,0.88,0.8075,0.5469,0.7583,0.57,0.87,0.9
339,0.47,0.88,0.92,0.7,0.87,0.88,0.8082,0.5441,0.7604,0.56,0.87,0.9
340,0.49,0.88,0.92,0.69,0.87,0.88,0.8082,0.5543,0.7612,0.57,0.87,0.9
341,0.48,0.87,0.91,0.65,0.87,0.88,0.8047,0.5275,0.7549,0.55,0.87,0.89
342,0.48,0.87,0.91,0.67,0.87,0.88,0.8011,0.5395,0.7541,0.56,0.87,0.89
343,0.48,0.87,0.92,0.66,0.87,0.88,0.8075,0.5335,0.7577,0.56,0.87,0.9
344,0.46,0.87,0.91,0.62,0.87,0.88,0.806,0.5035,0.7548,0.53,0.87,0.9
345,0.46,0.87,0.92,0.63,0.87,0.88,0.8082,0.5066,0.7541,0.53,0.87,0.9
346,0.47,0.87,0.92,0.65,0.87,0.88,0.8104,0.5217,0.7605,0.54,0.87,0.9
347,0.46,0.87,0.92,0.64,0.87,0.88,0.809,0.5098,0.7577,0.53,0.87,0.9
348,0.45,0.87,0.92,0.65,0.87,0.88,0.8111,0.5131,0.7555,0.54,0.87,0.9
349,0.46,0.87,0.92,0.64,0.87,0.88,0.8075,0.5098,0.7562,0.53,0.87,0.9
350,0.46,0.87,0.92,0.65,0.87,0.88,0.8089,0.5174,0.7584,0.54,0.87,0.9
351,0.47,0.88,0.92,0.66,0.87,0.88,0.8103,0.5321,0.7612,0.55,0.87,0.9
352,0.47,0.88,0.92,0.66,0.87,0.88,0.8097,0.5321,0.7619,0.55,0.87,0.9
353,0.47,0.88,0.92,0.68,0.87,0.88,0.8111,0.5366,0.7612,0.56,0.87,0.9
354,0.48,0.87,0.92,0.65,0.87,0.88,0.8103,0.5275,0.762,0.55,0.87,0.9
355,0.46,0.88,0.92,0.64,0.87,0.88,0.811,0.5141,0.7633,0.54,0.88,0.9
356,0.46,0.87,0.92,0.66,0.87,0.88,0.8082,0.5218,0.7541,0.54,0.87,0.9
357,0.48,0.88,0.92,0.67,0.87,0.88,0.8096,0.5366,0.7626,0.56,0.87,0.9
358,0.48,0.87,0.92,0.66,0.87,0.88,0.8082,0.5351,0.7605,0.56,0.87,0.9
359,0.48,0.87,0.92,0.64,0.87,0.88,0.8103,0.526,0.7613,0.55,0.87,0.9
360,0.48,0.88,0.92,0.68,0.87,0.88,0.809,0.5425,0.7605,0.56,0.87,0.9
361,0.48,0.88,0.92,0.68,0.87,0.88,0.8103,0.5469,0.764,0.57,0.88,0.9
362,0.47,0.87,0.92,0.65,0.87,0.88,0.8096,0.5231,0.7562,0.55,0.87,0.9
363,0.47,0.88,0.92,0.66,0.87,0.88,0.8082,0.5262,0.7605,0.55,0.87,0.9
364,0.49,0.87,0.92,0.66,0.87,0.88,0.8082,0.5396,0.7598,0.56,0.87,0.9
365,0.49,0.87,0.92,0.67,0.87,0.88,0.8111,0.544,0.762,0.57,0.87,0.9
366,0.49,0.88,0.92,0.67,0.88,0.88,0.811,0.5456,0.7669,0.57,0.88,0.9
367,0.48,0.88,0.92,0.68,0.87,0.88,0.8089,0.5425,0.7605,0.56,0.87,0.9
368,0.48,0.88,0.92,0.68,0.87,0.88,0.8117,0.544,0.7626,0.56,0.87,0.9
369,0.49,0.88,0.92,0.67,0.87,0.88,0.8096,0.544,0.7619,0.57,0.87,0.9
370,0.48,0.88,0.92,0.68,0.87,0.88,0.8103,0.5395,0.7619,0.56,0.87,0.9
371,0.49,0.88,0.92,0.68,0.88,0.88,0.8125,0.547,0.7676,0.57,0.88,0.9
372,0.47,0.88,0.92,0.66,0.87,0.88,0.8089,0.5306,0.7619,0.55,0.87,0.9
373,0.48,0.88,0.92,0.67,0.87,0.88,0.8104,0.5395,0.7619,0.56,0.87,0.9
374,0.47,0.87,0.92,0.66,0.87,0.88,0.8082,0.5292,0.7562,0.55,0.87,0.9
375,0.49,0.87,0.91,0.66,0.87,0.88,0.8067,0.5441,0.762,0.57,0.87,0.9
376,0.5,0.88,0.92,0.68,0.87,0.88,0.8089,0.5545,0.7662,0.57,0.88,0.9
377,0.47,0.88,0.92,0.65,0.87,0.88,0.8089,0.5246,0.7605,0.55,0.87,0.9
378,0.49,0.88,0.92,0.66,0.88,0.88,0.8103,0.5366,0.7634,0.56,0.88,0.9
379,0.49,0.88,0.91,0.67,0.87,0.88,0.8081,0.5425,0.7612,0.56,0.87,0.9
380,0.5,0.88,0.92,0.68,0.88,0.88,0.8089,0.5516,0.7634,0.57,0.88,0.9
381,0.48,0.87,0.92,0.65,0.88,0.88,0.8097,0.5305,0.7613,0.55,0.87,0.9
382,0.48,0.87,0.92,0.65,0.88,0.88,0.8096,0.5321,0.7634,0.55,0.88,0.9
383,0.49,0.87,0.92,0.66,0.88,0.88,0.8061,0.5411,0.7627,0.56,0.88,0.9
384,0.48,0.88,0.92,0.66,0.87,0.88,0.8103,0.5365,0.7634,0.56,0.88,0.9
385,0.49,0.88,0.92,0.66,0.88,0.88,0.8103,0.5411,0.7669,0.56,0.88,0.9
386,0.49,0.88,0.92,0.67,0.88,0.88,0.8089,0.5456,0.7634,0.57,0.88,0.9
387,0.48,0.87,0.92,0.67,0.87,0.88,0.8061,0.541,0.7598,0.56,0.87,0.9
388,0.5,0.87,0.91,0.66,0.88,0.88,0.8054,0.5428,0.7627,0.56,0.88,0.9
389,0.49,0.87,0.91,0.62,0.88,0.88,0.8053,0.5231,0.762,0.55,0.87,0.9
390,0.51,0.88,0.92,0.7,0.88,0.88,0.8076,0.568,0.7698,0.59,0.88,0.9
391,0.51,0.88,0.92,0.7,0.88,0.88,0.8075,0.568,0.7683,0.59,0.88,0.9
392,0.51,0.88,0.92,0.7,0.88,0.88,0.8096,0.5728,0.7698,0.59,0.88,0.9
393,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5662,0.7661,0.58,0.88,0.9
394,0.49,0.88,0.92,0.7,0.87,0.88,0.8117,0.5616,0.7668,0.58,0.88,0.9
395,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5662,0.764,0.58,0.88,0.9
396,0.49,0.88,0.92,0.71,0.87,0.88,0.8075,0.5616,0.7626,0.58,0.87,0.9
397,0.49,0.88,0.92,0.7,0.87,0.88,0.809,0.5602,0.7605,0.58,0.87,0.9
398,0.5,0.88,0.92,0.71,0.87,0.88,0.8089,0.5675,0.7626,0.59,0.87,0.9
399,0.51,0.88,0.92,0.7,0.87,0.88,0.8096,0.5708,0.7633,0.59,0.88,0.9
400,0.51,0.88,0.92,0.7,0.88,0.88,0.8117,0.5708,0.7683,0.59,0.88,0.9
401,0.5,0.88,0.92,0.71,0.87,0.88,0.8089,0.5675,0.7668,0.59,0.88,0.9
402,0.49,0.88,0.92,0.7,0.87,0.88,0.8104,0.5587,0.7626,0.58,0.87,0.9
403,0.5,0.88,0.92,0.7,0.87,0.88,0.811,0.5662,0.7668,0.58,0.88,0.9
404,0.5,0.88,0.92,0.71,0.87,0.88,0.8082,0.5706,0.7662,0.59,0.88,0.9
405,0.5,0.88,0.92,0.7,0.87,0.88,0.8068,0.5632,0.7626,0.58,0.87,0.9
406,0.49,0.88,0.92,0.7,0.87,0.88,0.8096,0.5616,0.7647,0.58,0.88,0.9
407,0.49,0.88,0.92,0.71,0.87,0.88,0.809,0.563,0.7619,0.58,0.87,0.9
408,0.49,0.88,0.92,0.71,0.87,0.88,0.8104,0.563,0.7661,0.58,0.88,0.9
409,0.5,0.88,0.92,0.7,0.87,0.88,0.8089,0.5632,0.7647,0.58,0.88,0.9
410,0.5,0.88,0.92,0.71,0.88,0.88,0.8103,0.5706,0.7683,0.59,0.88,0.9
411,0.5,0.88,0.92,0.71,0.87,0.88,0.8097,0.5706,0.7662,0.59,0.88,0.9
412,0.5,0.88,0.92,0.71,0.87,0.88,0.811,0.5706,0.7661,0.59,0.88,0.9
413,0.5,0.88,0.92,0.71,0.87,0.88,0.8103,0.5721,0.7662,0.59,0.88,0.9
414,0.51,0.88,0.92,0.71,0.88,0.88,0.8118,0.5784,0.7719,0.6,0.88,0.9
415,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5632,0.7647,0.58,0.88,0.9
416,0.5,0.88,0.92,0.7,0.88,0.88,0.8097,0.5618,0.7662,0.58,0.88,0.9
417,0.5,0.88,0.92,0.7,0.87,0.88,0.8076,0.5647,0.7641,0.58,0.88,0.9
418,0.5,0.88,0.92,0.71,0.88,0.88,0.8082,0.5721,0.7669,0.59,0.88,0.9
419,0.5,0.88,0.92,0.7,0.88,0.88,0.8111,0.5649,0.7662,0.58,0.88,0.9
420,0.5,0.88,0.92,0.71,0.88,0.88,0.8125,0.5721,0.7683,0.59,0.88,0.9
421,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5633,0.7662,0.58,0.88,0.9
422,0.5,0.88,0.92,0.71,0.87,0.88,0.809,0.5721,0.7648,0.59,0.88,0.9
423,0.5,0.88,0.92,0.7,0.87,0.88,0.8089,0.5632,0.7633,0.58,0.87,0.9
424,0.49,0.88,0.92,0.71,0.87,0.88,0.8103,0.5645,0.764,0.58,0.88,0.9
425,0.5,0.88,0.92,0.71,0.87,0.88,0.8089,0.5721,0.7633,0.59,0.87,0.9
426,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5618,0.7654,0.58,0.88,0.9
427,0.5,0.88,0.92,0.71,0.88,0.88,0.8111,0.5675,0.7662,0.59,0.88,0.9
428,0.5,0.88,0.92,0.71,0.87,0.88,0.811,0.5691,0.7668,0.59,0.88,0.9
429,0.5,0.88,0.92,0.7,0.87,0.88,0.8075,0.5662,0.7648,0.58,0.88,0.9
430,0.5,0.88,0.92,0.72,0.88,0.88,0.8089,0.575,0.769,0.59,0.88,0.9
431,0.5,0.88,0.92,0.71,0.87,0.88,0.8089,0.566,0.7633,0.58,0.87,0.9
432,0.5,0.88,0.92,0.7,0.87,0.88,0.8124,0.5603,0.7668,0.58,0.88,0.9
433,0.51,0.88,0.92,0.7,0.88,0.88,0.8075,0.5708,0.7683,0.59,0.88,0.9
434,0.5,0.88,0.92,0.7,0.88,0.88,0.8103,0.5664,0.7676,0.59,0.88,0.9
435,0.5,0.88,0.92,0.71,0.87,0.88,0.8089,0.5706,0.7668,0.59,0.88,0.9
436,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5662,0.7668,0.58,0.88,0.9
437,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5632,0.7661,0.58,0.88,0.9
438,0.5,0.88,0.92,0.7,0.88,0.88,0.8075,0.5693,0.7676,0.59,0.88,0.9
439,0.5,0.88,0.92,0.7,0.88,0.88,0.8089,0.5649,0.7683,0.58,0.88,0.9
440,0.49,0.88,0.92,0.7,0.87,0.88,0.8089,0.5616,0.7654,0.58,0.88,0.9
441,0.5,0.88,0.92,0.7,0.87,0.88,0.8082,0.5633,0.7655,0.58,0.88,0.9
442,0.51,0.88,0.92,0.7,0.87,0.88,0.8082,0.5724,0.7655,0.59,0.88,0.9
443,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5632,0.7661,0.58,0.88,0.9
444,0.5,0.88,0.92,0.69,0.88,0.88,0.8089,0.5636,0.7676,0.58,0.88,0.9
445,0.5,0.88,0.92,0.7,0.88,0.88,0.811,0.5633,0.7697,0.58,0.88,0.9
446,0.5,0.88,0.92,0.7,0.88,0.88,0.8103,0.5647,0.7697,0.58,0.88,0.9
447,0.5,0.88,0.92,0.71,0.87,0.88,0.8082,0.5721,0.7654,0.59,0.88,0.9
448,0.5,0.88,0.92,0.7,0.87,0.88,0.8089,0.5618,0.7654,0.58,0.88,0.9
449,0.5,0.88,0.92,0.7,0.87,0.88,0.8075,0.5633,0.7662,0.58,0.88,0.9
450,0.51,0.88,0.92,0.7,0.88,0.88,0.8082,0.568,0.7676,0.59,0.88,0.9
451,0.5,0.88,0.92,0.7,0.87,0.88,0.8103,0.5693,0.7676,0.59,0.88,0.9
452,0.5,0.88,0.92,0.7,0.87,0.88,0.8089,0.5677,0.7669,0.59,0.88,0.9
453,0.49,0.88,0.92,0.68,0.87,0.88,0.8089,0.5514,0.7647,0.57,0.88,0.9
454,0.5,0.88,0.92,0.7,0.88,0.88,0.8118,0.5647,0.7697,0.58,0.88,0.9
455,0.5,0.88,0.92,0.7,0.88,0.88,0.8103,0.5662,0.769,0.58,0.88,0.9
456,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5647,0.7647,0.58,0.88,0.9
457,0.5,0.88,0.92,0.7,0.88,0.88,0.8125,0.5633,0.7697,0.58,0.88,0.9
458,0.51,0.88,0.91,0.71,0.88,0.88,0.8081,0.5784,0.7697,0.6,0.88,0.9
459,0.5,0.88,0.92,0.69,0.87,0.88,0.8096,0.5605,0.7654,0.58,0.88,0.9
460,0.5,0.88,0.92,0.7,0.87,0.88,0.8082,0.5662,0.7654,0.58,0.88,0.9
461,0.5,0.88,0.92,0.69,0.88,0.88,0.8089,0.5605,0.7676,0.58,0.88,0.9
462,0.5,0.88,0.91,0.68,0.87,0.88,0.8081,0.5531,0.7647,0.57,0.88,0.9
463,0.5,0.88,0.91,0.7,0.87,0.88,0.8067,0.5677,0.7647,0.59,0.88,0.9
464,0.5,0.88,0.92,0.68,0.88,0.88,0.8089,0.5607,0.7704,0.58,0.88,0.9
465,0.48,0.88,0.92,0.68,0.87,0.88,0.8089,0.5469,0.7626,0.57,0.87,0.9
466,0.5,0.88,0.91,0.69,0.87,0.88,0.8088,0.5589,0.7668,0.58,0.88,0.9
467,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5633,0.7668,0.58,0.88,0.9
468,0.49,0.88,0.92,0.68,0.87,0.88,0.8082,0.5484,0.7612,0.57,0.87,0.9
469,0.5,0.88,0.92,0.68,0.88,0.88,0.8096,0.5547,0.7669,0.58,0.88,0.9
470,0.5,0.88,0.91,0.69,0.87,0.88,0.8053,0.5636,0.7641,0.58,0.88,0.9
471,0.5,0.88,0.92,0.7,0.88,0.88,0.8103,0.5662,0.769,0.58,0.88,0.9
472,0.51,0.88,0.92,0.7,0.88,0.88,0.8103,0.574,0.7711,0.59,0.88,0.9
473,0.49,0.88,0.92,0.69,0.87,0.88,0.8082,0.5543,0.7626,0.57,0.87,0.9
474,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5603,0.7654,0.58,0.88,0.9
475,0.5,0.88,0.92,0.7,0.87,0.88,0.8089,0.5618,0.7654,0.58,0.88,0.9
476,0.51,0.88,0.92,0.71,0.88,0.88,0.8075,0.5737,0.7683,0.59,0.88,0.9
477,0.5,0.88,0.91,0.7,0.87,0.88,0.806,0.5664,0.7661,0.59,0.88,0.9
478,0.5,0.88,0.91,0.68,0.87,0.88,0.8067,0.5591,0.7662,0.58,0.88,0.9
479,0.5,0.88,0.91,0.69,0.87,0.88,0.8061,0.5589,0.764,0.58,0.88,0.9
480,0.5,0.88,0.91,0.72,0.87,0.88,0.8081,0.575,0.7654,0.59,0.88,0.9
481,0.5,0.88,0.91,0.68,0.87,0.88,0.8067,0.5591,0.7647,0.58,0.88,0.9
482,0.5,0.88,0.91,0.69,0.87,0.88,0.8067,0.562,0.7648,0.58,0.88,0.9
483,0.5,0.88,0.92,0.7,0.87,0.88,0.8089,0.5603,0.7676,0.58,0.88,0.9
484,0.5,0.88,0.92,0.7,0.88,0.88,0.8096,0.5649,0.7704,0.58,0.88,0.9
485,0.5,0.88,0.92,0.69,0.88,0.88,0.8082,0.562,0.7676,0.58,0.88,0.9
486,0.5,0.88,0.92,0.68,0.88,0.88,0.8096,0.5591,0.769,0.58,0.88,0.9
487,0.51,0.88,0.92,0.7,0.88,0.88,0.8089,0.568,0.7697,0.59,0.88,0.9
488,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5633,0.7683,0.58,0.88,0.9
489,0.5,0.88,0.92,0.68,0.88,0.88,0.8082,0.556,0.7662,0.58,0.88,0.9
490,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5632,0.7697,0.58,0.88,0.9
491,0.51,0.88,0.91,0.7,0.87,0.88,0.806,0.568,0.7669,0.59,0.88,0.9
492,0.5,0.88,0.92,0.7,0.87,0.88,0.8096,0.5693,0.7683,0.59,0.88,0.9
493,0.5,0.88,0.91,0.69,0.87,0.88,0.8088,0.5605,0.7676,0.58,0.88,0.9
494,0.5,0.88,0.92,0.7,0.88,0.88,0.8096,0.5664,0.7697,0.59,0.88,0.9
495,0.49,0.88,0.91,0.69,0.87,0.88,0.8067,0.5559,0.7647,0.58,0.88,0.9
496,0.51,0.88,0.91,0.7,0.88,0.88,0.8081,0.5724,0.7697,0.59,0.88,0.9
497,0.51,0.88,0.91,0.7,0.88,0.88,0.8081,0.5696,0.7683,0.59,0.88,0.9
498,0.49,0.88,0.92,0.68,0.87,0.88,0.8103,0.5529,0.7669,0.57,0.88,0.9
499,0.5,0.88,0.91,0.68,0.87,0.88,0.8081,0.5576,0.7654,0.58,0.88,0.9
