Model,GOF Specificity
128,0.9970138111235536
130,0.9966405375139976
131,0.9966405375139976
134,0.9966405375139976
255,0.996267263904442
235,0.996267263904442
146,0.996267263904442
143,0.996267263904442
114,0.995893990294886
298,0.995893990294886
238,0.995893990294886
242,0.995893990294886
248,0.995893990294886
249,0.995893990294886
145,0.995893990294886
253,0.995893990294886
129,0.995893990294886
136,0.995893990294886
142,0.9955207166853304
218,0.9955207166853304
291,0.9955207166853304
125,0.9955207166853304
305,0.9955207166853304
127,0.9955207166853304
310,0.9955207166853304
313,0.9955207166853304
155,0.9955207166853304
225,0.9955207166853304
149,0.9955207166853304
135,0.9955207166853304
148,0.9955207166853304
137,0.9955207166853304
138,0.9955207166853304
278,0.9955207166853304
224,0.9955207166853304
277,0.9955207166853304
285,0.9955207166853304
262,0.9955207166853304
237,0.9955207166853304
254,0.9955207166853304
232,0.9955207166853304
256,0.9955207166853304
257,0.9955207166853304
260,0.9955207166853304
281,0.9955207166853304
274,0.9955207166853304
269,0.9955207166853304
271,0.9955207166853304
124,0.9951474430757744
280,0.9951474430757744
147,0.9951474430757744
246,0.9951474430757744
252,0.9951474430757744
121,0.9951474430757744
144,0.9951474430757744
265,0.9951474430757744
132,0.9951474430757744
273,0.9951474430757744
259,0.9951474430757744
154,0.9951474430757744
267,0.9951474430757744
263,0.9951474430757744
261,0.9951474430757744
156,0.9951474430757744
239,0.9951474430757744
295,0.9951474430757744
287,0.9951474430757744
288,0.9951474430757744
219,0.9951474430757744
284,0.9951474430757744
216,0.9951474430757744
230,0.9951474430757744
94,0.9951474430757744
293,0.9951474430757744
294,0.9951474430757744
205,0.9951474430757744
203,0.9951474430757744
286,0.9951474430757744
296,0.9951474430757744
231,0.9951474430757744
300,0.9951474430757744
301,0.9951474430757744
308,0.9951474430757744
236,0.9951474430757744
179,0.9951474430757744
317,0.9951474430757744
175,0.9951474430757744
157,0.9951474430757744
210,0.9951474430757744
139,0.9951474430757744
399,0.9951474430757744
393,0.9947741694662188
398,0.9947741694662188
151,0.9947741694662188
442,0.9947741694662188
404,0.9947741694662188
402,0.9947741694662188
443,0.9947741694662188
396,0.9947741694662188
289,0.9947741694662188
141,0.9947741694662188
140,0.9947741694662188
394,0.9947741694662188
389,0.9947741694662188
133,0.9947741694662188
456,0.9947741694662188
153,0.9947741694662188
407,0.9947741694662188
126,0.9947741694662188
197,0.9947741694662188
421,0.9947741694662188
316,0.9947741694662188
303,0.9947741694662188
302,0.9947741694662188
318,0.9947741694662188
173,0.9947741694662188
299,0.9947741694662188
438,0.9947741694662188
426,0.9947741694662188
201,0.9947741694662188
206,0.9947741694662188
290,0.9947741694662188
159,0.9947741694662188
214,0.9947741694662188
381,0.9947741694662188
186,0.9947741694662188
240,0.9947741694662188
279,0.9947741694662188
266,0.9947741694662188
103,0.9947741694662188
350,0.9947741694662188
264,0.9947741694662188
346,0.9947741694662188
268,0.9947741694662188
258,0.9947741694662188
113,0.9947741694662188
478,0.9947741694662188
474,0.9947741694662188
251,0.9947741694662188
341,0.9947741694662188
275,0.9947741694662188
123,0.9947741694662188
359,0.9947741694662188
247,0.9947741694662188
272,0.9947741694662188
120,0.9947741694662188
245,0.9947741694662188
419,0.9944008958566628
276,0.9944008958566628
191,0.9944008958566628
431,0.9944008958566628
304,0.9944008958566628
488,0.9944008958566628
496,0.9944008958566628
297,0.9944008958566628
493,0.9944008958566628
498,0.9944008958566628
270,0.9944008958566628
209,0.9944008958566628
425,0.9944008958566628
432,0.9944008958566628
485,0.9944008958566628
436,0.9944008958566628
437,0.9944008958566628
243,0.9944008958566628
455,0.9944008958566628
283,0.9944008958566628
453,0.9944008958566628
450,0.9944008958566628
228,0.9944008958566628
363,0.9944008958566628
227,0.9944008958566628
471,0.9944008958566628
445,0.9944008958566628
222,0.9944008958566628
479,0.9944008958566628
439,0.9944008958566628
482,0.9944008958566628
459,0.9944008958566628
215,0.9944008958566628
487,0.9944008958566628
366,0.9944008958566628
250,0.9944008958566628
311,0.9944008958566628
343,0.9944008958566628
348,0.9944008958566628
340,0.9944008958566628
347,0.9944008958566628
408,0.9944008958566628
405,0.9944008958566628
152,0.9944008958566628
150,0.9944008958566628
345,0.9944008958566628
400,0.9944008958566628
395,0.9944008958566628
352,0.9944008958566628
391,0.9944008958566628
115,0.9944008958566628
388,0.9944008958566628
387,0.9944008958566628
116,0.9944008958566628
118,0.9944008958566628
383,0.9944008958566628
119,0.9944008958566628
122,0.9944008958566628
162,0.9944008958566628
158,0.9944008958566628
334,0.9944008958566628
357,0.9944008958566628
312,0.9944008958566628
415,0.9944008958566628
362,0.9944008958566628
314,0.9944008958566628
361,0.9944008958566628
411,0.9944008958566628
410,0.9944008958566628
171,0.9944008958566628
170,0.9944008958566628
319,0.9944008958566628
373,0.9944008958566628
168,0.9944008958566628
167,0.9944008958566628
165,0.9944008958566628
353,0.9944008958566628
354,0.9944008958566628
466,0.9940276222471072
468,0.9940276222471072
371,0.9940276222471072
469,0.9940276222471072
486,0.9940276222471072
369,0.9940276222471072
473,0.9940276222471072
483,0.9940276222471072
484,0.9940276222471072
355,0.9940276222471072
356,0.9940276222471072
475,0.9940276222471072
370,0.9940276222471072
360,0.9940276222471072
351,0.9940276222471072
481,0.9940276222471072
344,0.9940276222471072
497,0.9940276222471072
451,0.9940276222471072
464,0.9940276222471072
409,0.9940276222471072
307,0.9940276222471072
306,0.9940276222471072
414,0.9940276222471072
315,0.9940276222471072
424,0.9940276222471072
328,0.9940276222471072
428,0.9940276222471072
429,0.9940276222471072
430,0.9940276222471072
332,0.9940276222471072
435,0.9940276222471072
335,0.9940276222471072
292,0.9940276222471072
338,0.9940276222471072
440,0.9940276222471072
463,0.9940276222471072
441,0.9940276222471072
403,0.9940276222471072
444,0.9940276222471072
397,0.9940276222471072
446,0.9940276222471072
