Model,GOF Specificity
1,0.6297125793206421
2,0.6297125793206421
3,0.6319522209779769
4,0.7640910787607316
5,0.8312803284807764
6,0.8801791713325868
7,0.8924972004479284
8,0.9051885031728257
9,0.9186263531168346
10,0.9287047405748413
11,0.9343038447181784
12,0.9361702127659575
13,0.9455020530048526
14,0.9443822321761851
15,0.9537140724150802
16,0.9570735349010825
17,0.9499813363195222
18,0.952220977976857
19,0.9544606196341918
20,0.9555804404628593
21,0.9552071668533034
22,0.9585666293393057
23,0.95819335572975
24,0.9589399029488616
25,0.9548338932437477
26,0.9593131765584173
27,0.9671519223590892
28,0.9678984695782008
29,0.9686450167973124
30,0.9697648376259799
31,0.9660321015304218
32,0.969391564016424
33,0.9723777528928704
34,0.9675251959686451
35,0.9701381112355356
36,0.9701381112355356
37,0.9705113848450915
38,0.9757372153788727
39,0.9742441209406495
40,0.973124300111982
41,0.9727510265024263
42,0.9742441209406495
43,0.9734975737215379
44,0.9772303098170959
45,0.9757372153788727
46,0.9749906681597611
47,0.9761104889884286
48,0.9783501306457634
49,0.9761104889884286
50,0.9764837625979843
51,0.9805897723030982
52,0.9824561403508771
53,0.9798432250839866
54,0.9835759611795446
55,0.9846957820082121
56,0.9846957820082121
57,0.9835759611795446
58,0.9832026875699889
59,0.9846957820082121
60,0.9824561403508771
61,0.9850690556177678
62,0.9843225083986562
63,0.9846957820082121
64,0.9846957820082121
65,0.9835759611795446
66,0.9824561403508771
67,0.9835759611795446
68,0.9839492347891005
69,0.9858156028368794
70,0.9846957820082121
71,0.9850690556177678
72,0.9835759611795446
73,0.9824561403508771
74,0.982829413960433
75,0.9843225083986562
76,0.9869354236655469
77,0.9846957820082121
78,0.9846957820082121
79,0.9854423292273237
80,0.9873086972751026
81,0.9884285181037701
82,0.986562150055991
83,0.9899216125419933
84,0.990294886151549
85,0.9899216125419933
86,0.9914147069802165
87,0.9914147069802165
88,0.9884285181037701
89,0.9910414333706606
90,0.9917879805897724
91,0.9932810750279956
92,0.9940276222471072
93,0.992534527808884
94,0.9951474430757745
95,0.9917879805897724
96,0.9929078014184397
97,0.992534527808884
98,0.9940276222471072
99,0.9932810750279956
100,0.9936543486375513
101,0.9940276222471072
102,0.992534527808884
103,0.9947741694662188
104,0.992534527808884
105,0.9936543486375513
106,0.9929078014184397
107,0.9917879805897724
108,0.9910414333706606
109,0.9910414333706606
110,0.9940276222471072
111,0.9929078014184397
112,0.992534527808884
113,0.9947741694662188
114,0.9958939902948861
115,0.9944008958566629
116,0.9944008958566629
117,0.9940276222471072
118,0.9944008958566629
119,0.9944008958566629
120,0.9947741694662188
121,0.9951474430757745
122,0.9944008958566629
123,0.9947741694662188
124,0.9951474430757745
125,0.9955207166853304
126,0.9947741694662188
127,0.9955207166853304
128,0.9970138111235536
129,0.9958939902948861
130,0.9966405375139977
131,0.9966405375139977
132,0.9951474430757745
133,0.9947741694662188
134,0.9966405375139977
135,0.9955207166853304
136,0.9958939902948861
137,0.9955207166853304
138,0.9955207166853304
139,0.9951474430757745
140,0.9947741694662188
141,0.9947741694662188
142,0.9955207166853304
143,0.996267263904442
144,0.9951474430757745
145,0.9958939902948861
146,0.996267263904442
147,0.9951474430757745
148,0.9955207166853304
149,0.9955207166853304
150,0.9944008958566629
151,0.9947741694662188
152,0.9944008958566629
153,0.9947741694662188
154,0.9951474430757745
155,0.9955207166853304
156,0.9951474430757745
157,0.9951474430757745
158,0.9944008958566629
159,0.9947741694662188
160,0.9929078014184397
161,0.9936543486375513
162,0.9944008958566629
