Model,GOF AP,LOF AP,Neutral AP
42,0.2374594960960502,0.89454155657745,0.9300545100513308
43,0.2442201152023586,0.920928929200882,0.9654238523180236
44,0.2300560956964181,0.9213252395123744,0.9658460483138408
45,0.2375055523318267,0.9238169327783216,0.965461468640412
46,0.2393420170604876,0.9232469306795008,0.9655191291121455
47,0.2331658457545976,0.9228116428184192,0.965283322122152
48,0.2250417805294571,0.920542976653685,0.9655773560676788
49,0.2264576385139914,0.917586802749209,0.9651966401569434
50,0.2331419104697918,0.9179449136733966,0.965468655434547
51,0.2287448590126751,0.918975449763156,0.9657418436664774
52,0.2445388126255341,0.9219805874953374,0.965617845877156
53,0.2742762043171333,0.922648740977688,0.9652276162071296
54,0.2820048426769651,0.9237454275310932,0.9655737781116552
55,0.2840634874991235,0.9244837456230256,0.9655660108644488
56,0.280035249847386,0.9219858374037816,0.9647558794913534
57,0.2533823144405176,0.9219323646945936,0.964378600271652
58,0.2479875146392402,0.9212352649784824,0.9649883468205942
59,0.2633361664254547,0.923757487645176,0.9677419797115356
60,0.2958080549628996,0.9259183529707052,0.9682668396689512
61,0.304413381115158,0.924975767888784,0.9682116845452788
62,0.287022782543668,0.9247333628670734,0.9684006278950829
63,0.308172647594126,0.9263914386237948,0.9686366588140828
64,0.4008694389158925,0.9264850183707068,0.9675259161933072
65,0.3854857492713861,0.9284131166859404,0.9679307162373108
66,0.3640399427507799,0.929500244972823,0.9677480164324208
67,0.3732501184760637,0.928318715404381,0.9680044724148792
68,0.3707485052810832,0.9261910494674616,0.9677301748346346
69,0.349778512240093,0.925815036357134,0.9679416281512728
70,0.397295267858215,0.925424194128628,0.9682342703138238
71,0.458679585693944,0.928687664983999,0.9686881918709674
72,0.4697129927483819,0.927986931299986,0.9688233756568968
73,0.5653685661723558,0.9350033930003884,0.9690387478358744
74,0.6004331012234866,0.9359159352439672,0.9695568804128748
75,0.5877791339406583,0.9340838791263352,0.9691237786823904
76,0.6038363370266051,0.9377657427304272,0.9689406117296862
77,0.6059500613894981,0.9361752840348948,0.9691822293400753
78,0.6244051765124796,0.9360721202083802,0.9691282576763762
