Model,Accuracy,Precision,Recall,F1 Score,ROC AUC Score,Overall MCC
203,0.8827269516072059,0.892214932796413,0.8827269516072059,0.8861887294340258,0.9440551666122046,0.7911262118596917
248,0.8830801836806782,0.8909224829434454,0.8830801836806782,0.8859490333607117,0.9501939145464062,0.7911397024442351
262,0.8830801836806782,0.8909701132101232,0.8830801836806782,0.8859652117004901,0.950086549143751,0.7911632259279532
181,0.8823737195337337,0.8931576136869837,0.8823737195337337,0.8861301470157238,0.942230782821868,0.7912485652267067
247,0.8830801836806782,0.8916464648198904,0.8830801836806782,0.8861847642015708,0.9504359473269632,0.7914583745287805
189,0.8823737195337337,0.8939293778722599,0.8823737195337337,0.8864310344259461,0.9424171165418144,0.7914909564123714
250,0.8830801836806782,0.8916491154857331,0.8830801836806782,0.8861472703484098,0.950178331227202,0.7915212872224846
269,0.8834334157541505,0.890546627309544,0.8834334157541505,0.8860205689809745,0.9500447595705293,0.7915291831752149
258,0.8834334157541505,0.8906701604639552,0.8834334157541505,0.886071041195674,0.95125062981054,0.7915686052589571
265,0.8834334157541505,0.8908651003868373,0.8834334157541505,0.88617756987748,0.9495716047773004,0.791577434633904
194,0.8827269516072059,0.8933701200477939,0.8827269516072059,0.8865125943018615,0.9421822203103424,0.7917018067494073
261,0.8834334157541505,0.8912339551734214,0.8834334157541505,0.8862684940562853,0.9505912745194666,0.7917920353562955
268,0.8834334157541505,0.8914289014926832,0.8834334157541505,0.8863761162594647,0.9497115099837864,0.7918012034640246
192,0.8827269516072059,0.8936507003523783,0.8827269516072059,0.8865651089185866,0.9418645723761212,0.7918792612253386
279,0.8834334157541505,0.8916095965949529,0.8834334157541505,0.8863936102347793,0.9497923776326888,0.7919501263026725
177,0.8827269516072059,0.8937295186608156,0.8827269516072059,0.8865585316128928,0.9414456701448146,0.7919620567485985
257,0.8834334157541505,0.8918269921000285,0.8834334157541505,0.8864842534229006,0.9511863385354976,0.7920098838436054
178,0.8830801836806782,0.8932123264621376,0.8830801836806782,0.886672113271836,0.941946781412696,0.792159771185965
188,0.8830801836806782,0.8934061230324142,0.8830801836806782,0.8867285868183014,0.9419389946419782,0.7922515271193123
246,0.8837866478276227,0.8911580632223173,0.8837866478276227,0.8864677631665391,0.9476392353070934,0.7922585558289258
252,0.8837866478276227,0.8918048200157767,0.8837866478276227,0.886708891935353,0.950238356339446,0.7924899260052233
191,0.8830801836806782,0.8940202015065178,0.8830801836806782,0.8869262924198862,0.9417946099951092,0.7925099572239704
255,0.8837866478276227,0.8917706500220304,0.8837866478276227,0.8866772792690465,0.9506772877192592,0.7925111098176538
225,0.8834334157541505,0.8928357132030426,0.8834334157541505,0.8867270725520386,0.9473837379276332,0.7925790846308668
234,0.8837866478276227,0.8922803404811321,0.8837866478276227,0.886810209164216,0.9476759367738172,0.7927808522562941
