Model,F1_Score
237,0.8887417602065526
288,0.8887467957584546
219,0.8887607094428811
418,0.8887759070799404
296,0.8887796344661574
383,0.888836338950751
229,0.8888442875649321
224,0.8888941788109269
404,0.8889718101152286
345,0.8889939214544824
399,0.8890059169555419
340,0.889007725907301
292,0.8890099151395283
349,0.8890180384570823
434,0.8890736187475388
336,0.8890942927214214
217,0.8891154060137918
393,0.8891288060470981
330,0.8891651064758623
231,0.8892217005013412
303,0.8892571204711853
384,0.8893013773463565
485,0.8893045075696536
323,0.8893217637472122
409,0.889350464176735
223,0.889354395443393
427,0.8893750469279365
449,0.8894782637812975
374,0.889479110813082
285,0.8895420242337576
405,0.8895555928772186
442,0.8895611331307437
329,0.8895753995857122
338,0.8895753995857122
417,0.8896253986173334
430,0.8896322139887133
331,0.8896392462789533
290,0.8896558059132004
401,0.8896615326295609
357,0.8896984426655062
334,0.8897575244242758
221,0.8897721407069235
378,0.8898070487669274
363,0.8898166128006001
344,0.8898662689040191
445,0.8898783283144087
353,0.8898793151525399
420,0.8899126919684827
421,0.8899337822176493
354,0.889940468203467
341,0.8899475504731231
411,0.8899589966514364
414,0.8899800864992763
419,0.889986769028753
423,0.8900388377213715
416,0.8900401312243695
474,0.8900541455552254
484,0.890065546340103
433,0.8900666357141077
413,0.8900873662656944
447,0.8900917168886078
396,0.8900939681245358
432,0.8901050616983006
348,0.8901081484615032
373,0.8901157777264243
337,0.8901521851468679
293,0.8901623175825494
347,0.8901623175825494
364,0.8901629341632468
335,0.8901670878094848
284,0.8901770082150129
313,0.8902080737792214
487,0.8902287895667074
446,0.8902572352166274
379,0.8902627549087059
321,0.8902838457843785
424,0.890298002497029
426,0.8903158263356155
370,0.8903201088358552
425,0.890332291494551
375,0.8903407701098046
294,0.8903438381604258
452,0.8903495910236074
466,0.8903626652410139
283,0.8903691706819404
392,0.8903767670466867
468,0.8903777598198045
367,0.890388719915447
346,0.8904049516066757
360,0.8904049516066757
311,0.8904070294108135
391,0.8904104227281717
289,0.8904267948025069
400,0.890429421537732
444,0.8904922245678578
422,0.8904955148736939
441,0.8905078841800672
318,0.8905156857460286
490,0.8905593770583347
314,0.8905617862591341
365,0.8905816488400844
320,0.8905852657690709
297,0.8906064618220582
431,0.8906139087775945
382,0.890691280890259
366,0.8906991893043247
298,0.8907021467485996
308,0.8907034784441695
410,0.8907044118470353
325,0.8907090848498915
282,0.890722419255292
440,0.890723098369505
361,0.8907344697170996
475,0.890736760369093
402,0.8907379521074423
355,0.8907429180891029
368,0.8907652895986954
483,0.8907842649067453
287,0.8907905620469015
350,0.8908139706080719
397,0.890829266500023
372,0.8908398266984284
342,0.8908546693591334
299,0.8908591118436194
415,0.8908710934672592
491,0.8908969884312272
489,0.8909047637614602
469,0.8909098273089131
408,0.8909124290120474
286,0.8909209177552067
406,0.8909315321348044
407,0.8909334080779618
315,0.8909341584088577
319,0.8909760239555455
302,0.8909920723477817
300,0.8910390139192909
332,0.891041768134693
458,0.8910796885713469
472,0.891081014323543
465,0.8910862983478438
304,0.8911071146839897
453,0.8911082561503934
371,0.8911107891367174
499,0.8911456467519748
376,0.8911625527516701
377,0.8911797268118911
481,0.8911875379430056
493,0.8911938465258493
403,0.8912140760869977
463,0.8912175136995595
471,0.891226756484852
454,0.8912630114849965
222,0.8912772106880514
473,0.8912811382714535
305,0.8912901598881786
479,0.8913083985755526
482,0.8913204286331226
486,0.8913207831872284
448,0.8913327364985739
362,0.891347294087458
352,0.8913550938038836
327,0.8913625988501247
324,0.8913679897324677
476,0.8913734661972605
351,0.8914079995932549
495,0.8914295720052398
460,0.8914605746608067
456,0.8914653552416575
295,0.891477203385457
496,0.8914785080614717
356,0.8915232702773789
412,0.8915311349972497
480,0.8915493335543532
301,0.891583841350478
316,0.8915952380789001
312,0.8916083259896971
310,0.8916327498982827
443,0.8916431957981916
450,0.891653093156212
343,0.8917019789052782
459,0.8917040532034931
