Model,ROC_AUC_Score
196,0.9412548716511386
198,0.9413179810383636
177,0.9414456701448146
156,0.9414933893237716
169,0.9415127101951428
159,0.9415791947459744
170,0.9416106235508124
164,0.941632970641662
155,0.941699049415084
102,0.9417195521742728
179,0.941733644383718
191,0.9417946099951092
190,0.9418045387083296
104,0.9418083275937832
103,0.941821799526013
172,0.9418467560589412
192,0.9418645723761212
158,0.9419109660562798
154,0.9419195460485004
180,0.9419211068248632
157,0.9419309017048714
188,0.9419389946419782
195,0.9419443137482664
178,0.941946781412696
176,0.9419468914125964
114,0.9419494226325236
171,0.9419648207852293
166,0.9419970477004546
173,0.9420249821751272
199,0.9420344525554296
175,0.9421146070383118
197,0.9421222666980338
115,0.9421570755553628
116,0.9421570755553628
194,0.9421822203103424
187,0.9422084436754554
168,0.9422199081095056
193,0.9422229111067828
181,0.942230782821868
110,0.9422350923735162
163,0.9422570404091722
184,0.942279666166436
182,0.9423154228562388
183,0.9423742569140072
189,0.9424171165418144
186,0.9424430429071968
161,0.9425103188461996
165,0.9425146387867276
117,0.9425156483413678
200,0.9425267748312796
152,0.9425552085832776
118,0.9425910783285336
174,0.9425951532137278
107,0.9426540752714162
185,0.9426561273806668
111,0.9427514001276194
109,0.94275510895759
160,0.9427756269945426
150,0.942798414696104
167,0.9428441288213232
105,0.9428650501912432
162,0.942912274370649
125,0.942961779825764
112,0.942963576490802
113,0.943013759056414
201,0.9430463324713252
151,0.9430547859636608
124,0.9430581831272472
123,0.9431318800048732
148,0.9431356157237084
106,0.9431706231919682
121,0.9432038792173716
108,0.9432042556614748
131,0.9432720987110752
149,0.9434897824025974
119,0.9435250324817482
122,0.9435579346741392
132,0.943690466220644
146,0.9436936996066012
120,0.9437110789797328
129,0.9437805048056755
145,0.94381893999305
128,0.9438279330960072
203,0.9440551666122046
137,0.9441303625440268
147,0.9442198566295522
127,0.9443085843824393
126,0.9444207421140828
139,0.944428235551733
136,0.9444400886520974
130,0.9444436379822128
204,0.9445513767734184
202,0.9445576486010652
133,0.9447043756346994
142,0.9447279449466632
141,0.9447909718339632
143,0.9448498981694256
135,0.9449825965491124
134,0.9449925112067898
205,0.9450496989327174
144,0.9450578334253422
140,0.9451372136311486
206,0.9453947252310048
138,0.9454458880179504
216,0.9457389411966932
214,0.9458535543705552
208,0.946130144842002
212,0.9461301747864193
215,0.946155230319258
209,0.9462555416727532
207,0.9462709966587408
213,0.9463370094322228
210,0.9463645271294951
211,0.9463682341261344
221,0.9466677638545608
219,0.946789652299604
223,0.9468718998361442
224,0.9468989561449463
498,0.946911262689344
499,0.9469386294423092
233,0.947188360993664
222,0.9471991580949854
220,0.9472098366408592
229,0.947326549590595
241,0.9473798653200332
225,0.9473837379276332
478,0.9473840422606904
490,0.9474184221184084
479,0.9474205915608858
489,0.9474366796574104
485,0.9474571194722116
238,0.9474577586938544
217,0.9474809283395138
