Model,Precision
203,0.8933709715931406
444,0.8933709715931406
54,0.8933713387409447
19,0.893379940975641
167,0.8933887568620086
285,0.89342447490285
25,0.89342447490285
349,0.8934292020936719
347,0.8934292020936719
346,0.8934292020936719
345,0.8934292020936719
217,0.8934292020936719
348,0.8934292020936719
316,0.8934472898092652
472,0.8934548061121224
249,0.8934812876878047
156,0.8934823657311854
83,0.8934823657311854
377,0.8934979576218879
400,0.8934989389517288
426,0.8934990344436138
466,0.8935163795212474
397,0.8935163833831395
370,0.8935163833831395
154,0.8935280624733858
132,0.893531206811894
288,0.893531206811894
431,0.893534498999104
282,0.8935397086617114
425,0.8935397086617114
150,0.8935467007044524
331,0.8935467007044524
106,0.8935573205282885
175,0.8935730022070627
376,0.8935897010693242
80,0.8935986054832773
223,0.8935986054832773
310,0.8935986054832773
435,0.8935989330366058
137,0.8936302080345943
271,0.893639428388116
125,0.8936405322347182
159,0.8936480348669216
105,0.8936481665131625
209,0.8936481665131625
190,0.8936481665131625
366,0.8936481665131625
15,0.8936591325845731
308,0.8936591325845731
320,0.8936591325845731
465,0.8936889202920811
293,0.8936955195894867
178,0.8936955195894867
432,0.8937072144867643
40,0.8937072788662364
353,0.8937121362786791
212,0.8937494056729509
41,0.893749435322896
273,0.893753216122502
47,0.8937850075150635
48,0.8937850075150635
467,0.8937970078351075
430,0.8938006575424526
205,0.8938031797613946
488,0.8938120622567687
82,0.8938125191778072
23,0.8938303242964769
117,0.893836921762954
49,0.8938503579790078
302,0.8938546568093126
148,0.8938602245635281
253,0.893865008630267
427,0.8938972748992678
295,0.8939065687880724
141,0.8939129360271486
373,0.8939129360271486
468,0.8939132104804175
334,0.8939213976204473
361,0.8939618071482432
442,0.8940033900482736
16,0.8940216476080206
439,0.8940216476080206
317,0.8940340599270417
33,0.8940474581356154
197,0.89405939166629
291,0.8940683932565374
27,0.8940683932565374
275,0.8940683932565374
222,0.8940683932565374
247,0.8940772091429051
303,0.8940815974130385
9,0.8940815974130385
34,0.8940948478793785
107,0.8940956158424472
220,0.8941130603765222
363,0.8941130987365113
215,0.8941176873134162
193,0.8941269262037943
383,0.8941431977962617
384,0.8941526022486623
177,0.894155771807284
434,0.8941686771193579
191,0.8941699745441234
170,0.8941701753832111
446,0.8941799314662304
227,0.8941877539088571
379,0.8942064406170757
325,0.8942276348558067
368,0.8942284614678859
336,0.8942345198139817
138,0.894259322882015
199,0.894286623199013
378,0.894286623199013
359,0.8943277862382577
158,0.8943285842769895
165,0.8943362529023192
464,0.8943408731143272
5,0.8943839396626363
354,0.8943954997889302
265,0.8943955641684025
81,0.8943987828622764
272,0.8944417013422464
208,0.8944417013422464
224,0.8944417013422464
461,0.8944505501674619
2,0.8945005811466721
371,0.8945187529039922
338,0.8945365979766333
149,0.8945437124553542
319,0.8946027029139774
475,0.8946027029139774
11,0.8946032753208707
42,0.8946104947559336
382,0.8946337098657208
3,0.8946459276789226
360,0.8946507941999169
43,0.8946687043660808
79,0.8946998562895991
239,0.8947033776250749
18,0.894754940803827
340,0.894756845537434
343,0.894756845537434
342,0.894756845537434
341,0.894756845537434
344,0.894756845537434
38,0.8947581966154916
367,0.8947699174447314
476,0.8948308940245029
328,0.8948588948484545
358,0.8949264560440343
374,0.8949277373066127
337,0.8949744002160906
356,0.8950161440883992
433,0.8950723597357857
428,0.8951659253489027
39,0.8952145172141532
37,0.8953136494489017
206,0.8953981502149668
477,0.8954728635097698
214,0.8954903703349072
369,0.8955039639836009
462,0.8955272249979555
364,0.8955476143136978
490,0.8955651928393439
463,0.8957325960703686
443,0.8957721347727345
481,0.8958005497390135
51,0.8958228450016829
350,0.8959735482560923
17,0.8960205804106621
46,0.89614970110994
424,0.8961924828735042
423,0.8964191288343794
