Model,GOF Specificity
1,0.19895483389324375
2,0.7286300858529302
3,0.7715565509518477
4,0.8424785367674505
5,0.8450914520343412
6,0.849197461739455
7,0.8525569242254573
8,0.8529301978350131
9,0.8521836506159015
10,0.8603956700261292
11,0.8596491228070176
12,0.8641284061216872
13,0.8637551325121314
14,0.8633818589025756
15,0.866368047779022
16,0.8671145949981336
17,0.8701007838745801
18,0.8738335199701381
19,0.8756998880179171
20,0.8753266144083613
21,0.8794326241134752
22,0.8809257185516984
23,0.8812989921612542
24,0.8842851810377006
25,0.8839119074281448
26,0.8831653602090332
27,0.8868980963045913
28,0.8861515490854797
29,0.8876446435237029
30,0.8887644643523703
31,0.8902575587905935
32,0.89324374766704
33,0.89324374766704
34,0.8928704740574841
35,0.8928704740574841
36,0.8936170212765957
37,0.8917506532288167
38,0.9033221351250467
39,0.9040686823441583
40,0.9033221351250467
41,0.9089212392683838
42,0.9085479656588279
43,0.9044419559537141
44,0.9036954087346024
45,0.9070548712206047
46,0.9059350503919373
47,0.9048152295632699
48,0.9081746920492721
49,0.910414333706607
50,0.9085479656588279
51,0.9145203434117208
52,0.9145203434117208
53,0.914147069802165
54,0.9148936170212766
55,0.9175065322881673
56,0.9167599850690556
57,0.9167599850690556
58,0.9175065322881673
59,0.9197461739455021
60,0.9227323628219485
61,0.9219858156028369
62,0.9231056364315043
63,0.9219858156028369
64,0.9264650989175065
65,0.9309443822321762
66,0.927584919746174
67,0.9335572974990668
68,0.9316909294512878
69,0.9357969391564016
70,0.93505039193729
71,0.9440089585666294
72,0.944755505785741
73,0.9402762224710713
74,0.9384098544232923
75,0.938783128032848
76,0.9346771183277343
77,0.9365434863755132
78,0.9376633072041807
79,0.9357969391564016
80,0.9365434863755132
81,0.93505039193729
82,0.9361702127659575
83,0.9361702127659575
84,0.948488241881299
85,0.9477416946621874
86,0.9469951474430758
87,0.9492347891004106
88,0.9496080627099664
89,0.9488615154908548
90,0.9477416946621874
91,0.9469951474430758
92,0.950354609929078
93,0.950354609929078
94,0.9514744307577454
95,0.9496080627099664
96,0.9518477043673013
97,0.9488615154908548
98,0.9518477043673013
99,0.9525942515864129
100,0.9514744307577454
101,0.9525942515864129
102,0.9544606196341918
103,0.9529675251959686
104,0.9540873460246361
105,0.9537140724150802
106,0.952220977976857
107,0.9529675251959686
108,0.9518477043673013
109,0.9525942515864129
110,0.9548338932437477
111,0.9540873460246361
112,0.9548338932437477
113,0.9548338932437477
114,0.9525942515864129
115,0.9514744307577454
116,0.9514744307577454
117,0.9563269876819709
118,0.9548338932437477
119,0.9544606196341918
120,0.9540873460246361
121,0.9544606196341918
122,0.9540873460246361
123,0.9548338932437477
124,0.9540873460246361
125,0.9548338932437477
126,0.9537140724150802
127,0.9533407988055245
128,0.9533407988055245
129,0.9514744307577454
130,0.9533407988055245
131,0.9507278835386338
132,0.9533407988055245
133,0.9525942515864129
134,0.9533407988055245
135,0.9537140724150802
136,0.9540873460246361
137,0.9537140724150802
138,0.9540873460246361
139,0.9555804404628593
140,0.9563269876819709
141,0.955953714072415
142,0.955953714072415
143,0.9563269876819709
144,0.9567002612915267
145,0.9567002612915267
146,0.9585666293393057
147,0.9574468085106383
148,0.955953714072415
149,0.9544606196341918
150,0.9537140724150802
151,0.9537140724150802
152,0.9552071668533034
153,0.9537140724150802
154,0.9552071668533034
155,0.9548338932437477
156,0.9537140724150802
157,0.9563269876819709
158,0.9544606196341918
159,0.9537140724150802
160,0.9537140724150802
161,0.955953714072415
162,0.9544606196341918
163,0.9548338932437477
164,0.9540873460246361
165,0.9540873460246361
166,0.9537140724150802
167,0.9540873460246361
168,0.9552071668533034
169,0.9552071668533034
170,0.9548338932437477
171,0.9567002612915267
172,0.955953714072415
173,0.955953714072415
174,0.9567002612915267
175,0.95819335572975
176,0.9567002612915267
177,0.9578200821201941
178,0.9593131765584173
179,0.955953714072415
180,0.9574468085106383
181,0.95819335572975
182,0.9563269876819709
183,0.9578200821201941
184,0.95819335572975
185,0.9615528182157521
186,0.9589399029488616
187,0.9600597237775289
188,0.9589399029488616
189,0.9567002612915267
190,0.9578200821201941
191,0.9578200821201941
192,0.9578200821201941
193,0.95819335572975
194,0.95819335572975
195,0.9589399029488616
196,0.9574468085106383
197,0.9593131765584173
198,0.9563269876819709
199,0.9578200821201941
200,0.9589399029488616
201,0.9574468085106383
202,0.9604329973870848
203,0.9600597237775289
204,0.9596864501679732
205,0.9570735349010825
206,0.95819335572975
207,0.9593131765584173
208,0.9589399029488616
209,0.9567002612915267
210,0.9593131765584173
211,0.95819335572975
212,0.9578200821201941
213,0.9589399029488616
214,0.9604329973870848
215,0.9604329973870848
216,0.9596864501679732
217,0.9634191862635312
218,0.9634191862635312
219,0.9634191862635312
220,0.9622993654348637
221,0.9637924598730869
222,0.9634191862635312
223,0.9641657334826428
224,0.9626726390444196
225,0.9608062709966405
226,0.961926091825308
227,0.9630459126539753
228,0.9615528182157521
229,0.9630459126539753
230,0.9615528182157521
231,0.9630459126539753
232,0.9626726390444196
233,0.9615528182157521
234,0.9626726390444196
235,0.9626726390444196
236,0.9615528182157521
237,0.9637924598730869
238,0.9630459126539753
239,0.9630459126539753
240,0.961926091825308
241,0.9630459126539753
242,0.9630459126539753
243,0.9626726390444196
244,0.9630459126539753
245,0.961926091825308
246,0.9645390070921985
247,0.961926091825308
248,0.9634191862635312
249,0.9615528182157521
250,0.9622993654348637
251,0.9615528182157521
252,0.9630459126539753
253,0.9604329973870848
254,0.9626726390444196
255,0.9630459126539753
256,0.9604329973870848
257,0.9622993654348637
258,0.9645390070921985
259,0.9615528182157521
260,0.9622993654348637
261,0.9634191862635312
262,0.9630459126539753
263,0.9630459126539753
264,0.9637924598730869
265,0.9637924598730869
266,0.9626726390444196
267,0.9626726390444196
268,0.9626726390444196
269,0.9645390070921985
270,0.9634191862635312
271,0.9645390070921985
272,0.9641657334826428
273,0.9637924598730869
274,0.9649122807017544
275,0.965658827920866
276,0.9626726390444196
277,0.9608062709966405
278,0.961926091825308
279,0.9626726390444196
280,0.9630459126539753
281,0.9634191862635312
282,0.9645390070921985
283,0.9645390070921985
284,0.9634191862635312
285,0.9630459126539753
286,0.9652855543113102
287,0.9641657334826428
288,0.9634191862635312
289,0.9641657334826428
290,0.9645390070921985
291,0.9634191862635312
292,0.9641657334826428
293,0.965658827920866
294,0.9645390070921985
295,0.9664053751399776
296,0.9652855543113102
297,0.9652855543113102
298,0.9667786487495335
299,0.965658827920866
300,0.9649122807017544
301,0.965658827920866
302,0.9671519223590892
303,0.9645390070921985
304,0.9664053751399776
305,0.9652855543113102
306,0.9664053751399776
307,0.9637924598730869
308,0.9645390070921985
309,0.9664053751399776
310,0.9675251959686451
311,0.9664053751399776
312,0.965658827920866
313,0.9652855543113102
314,0.9652855543113102
315,0.9652855543113102
316,0.965658827920866
317,0.9660321015304218
318,0.965658827920866
319,0.9649122807017544
320,0.9652855543113102
321,0.9649122807017544
322,0.9667786487495335
323,0.9641657334826428
324,0.9649122807017544
325,0.9645390070921985
326,0.9626726390444196
327,0.9671519223590892
328,0.965658827920866
329,0.9649122807017544
330,0.9652855543113102
331,0.9645390070921985
332,0.9667786487495335
333,0.9645390070921985
334,0.9660321015304218
335,0.965658827920866
336,0.965658827920866
337,0.965658827920866
338,0.9649122807017544
339,0.9634191862635312
340,0.9660321015304218
341,0.9649122807017544
342,0.965658827920866
343,0.9671519223590892
344,0.9652855543113102
345,0.9641657334826428
346,0.9664053751399776
347,0.965658827920866
348,0.9660321015304218
349,0.9660321015304218
350,0.9660321015304218
351,0.9667786487495335
352,0.9671519223590892
353,0.9652855543113102
354,0.9671519223590892
355,0.9664053751399776
356,0.9660321015304218
357,0.9664053751399776
358,0.9678984695782008
359,0.9671519223590892
360,0.9664053751399776
361,0.9664053751399776
362,0.9671519223590892
363,0.965658827920866
364,0.9678984695782008
365,0.9675251959686451
366,0.9667786487495335
367,0.9664053751399776
368,0.9664053751399776
369,0.9675251959686451
370,0.9667786487495335
371,0.9664053751399776
372,0.9660321015304218
373,0.9660321015304218
374,0.965658827920866
375,0.9667786487495335
376,0.9682717431877567
377,0.9682717431877567
378,0.9678984695782008
379,0.9671519223590892
380,0.9675251959686451
381,0.9675251959686451
382,0.9667786487495335
383,0.9671519223590892
384,0.9667786487495335
385,0.9660321015304218
386,0.9667786487495335
387,0.9660321015304218
388,0.9671519223590892
389,0.9667786487495335
390,0.9671519223590892
391,0.9686450167973124
392,0.9690182904068683
393,0.9701381112355356
394,0.9690182904068683
395,0.9682717431877567
396,0.9686450167973124
397,0.9705113848450915
398,0.9686450167973124
399,0.9682717431877567
400,0.9705113848450915
401,0.9686450167973124
402,0.9686450167973124
403,0.9678984695782008
404,0.9682717431877567
405,0.9697648376259799
406,0.9701381112355356
407,0.9701381112355356
408,0.9701381112355356
409,0.9690182904068683
410,0.969391564016424
411,0.969391564016424
412,0.9708846584546472
413,0.9686450167973124
414,0.969391564016424
415,0.9705113848450915
416,0.9690182904068683
417,0.969391564016424
418,0.9678984695782008
419,0.969391564016424
420,0.9697648376259799
421,0.9697648376259799
422,0.9705113848450915
423,0.9690182904068683
424,0.969391564016424
425,0.969391564016424
426,0.969391564016424
427,0.9686450167973124
428,0.9697648376259799
429,0.9690182904068683
430,0.969391564016424
431,0.9697648376259799
432,0.9686450167973124
433,0.9690182904068683
434,0.9682717431877567
435,0.9671519223590892
436,0.9667786487495335
437,0.9682717431877567
438,0.9678984695782008
439,0.9667786487495335
440,0.969391564016424
441,0.9682717431877567
442,0.9675251959686451
443,0.9678984695782008
444,0.9682717431877567
445,0.9678984695782008
446,0.9675251959686451
447,0.9686450167973124
448,0.9675251959686451
449,0.9678984695782008
450,0.9701381112355356
451,0.969391564016424
452,0.969391564016424
453,0.9690182904068683
454,0.9701381112355356
455,0.969391564016424
456,0.9690182904068683
457,0.9701381112355356
458,0.9690182904068683
459,0.9697648376259799
460,0.9690182904068683
461,0.9697648376259799
462,0.9701381112355356
463,0.9682717431877567
464,0.9697648376259799
465,0.9690182904068683
466,0.9690182904068683
467,0.9686450167973124
468,0.9690182904068683
469,0.9678984695782008
470,0.9697648376259799
471,0.9682717431877567
472,0.9690182904068683
473,0.9678984695782008
474,0.9686450167973124
475,0.9690182904068683
476,0.969391564016424
477,0.9686450167973124
478,0.9690182904068683
479,0.9675251959686451
480,0.9682717431877567
481,0.9682717431877567
482,0.9675251959686451
483,0.9686450167973124
484,0.9686450167973124
485,0.9667786487495335
486,0.9675251959686451
487,0.9675251959686451
488,0.9682717431877567
489,0.9678984695782008
490,0.9678984695782008
491,0.9678984695782008
492,0.9682717431877567
493,0.9682717431877567
494,0.9690182904068683
495,0.9690182904068683
496,0.9686450167973124
497,0.9690182904068683
498,0.9671519223590892
499,0.9664053751399776
